0,1,2,3,4
"Inflection of arvo (Kotus type 1/valo, no gradation)",,,,
nominative,arvo,arvot,,
genitive,arvon,arvojen,,
partitive,arvoa,arvoja,,
illative,arvoon,arvoihin,,
,singular,plural,,
nominative,arvo,arvot,,
accusative,nom.,arvo,arvot,
gen.,arvon,,,
genitive,arvon,arvojen,,
partitive,arvoa,arvoja,,
inessive,arvossa,arvoissa,,
elative,arvosta,arvoista,,
illative,arvoon,arvoihin,,
adessive,arvolla,arvoilla,,
ablative,arvolta,arvoilta,,
allative,arvolle,arvoille,,
essive,arvona,arvoina,,
translative,arvoksi,arvoiksi,,
instructive,—,arvoin,,
abessive,arvotta,arvoitta,,
comitative,—,arvoineen,,
aatelisarvo  aika-arvo  aliupseerinarvo  arvoarvostelma  arvoaste  arvoasteikko  arvoasunto  arvoesine  arvohenkilö  arvoindeksi  arvojohtaminen  arvojärjestelmä  arvojärjestys  arvokala  arvokasvu  arvokilpailu  arvokilpi  arvokisa  arvokortti  arvoleima  arvokilpi  arvokisa  arvoluokitus  arvolähetys  arvomaailma  arvomerkintä  arvomerkki  arvonalennus  arvonanto  arvonimi  arvonkorotus  arvonlisä  arvonlisäys  arvonnousu  arvonvähennys  arvo-osuus  arvopaperi  arvopohja  arvoposti  arvopuu  arvopäivä  arvosana  arvosidonnainen  arvosija  arvossapito  arvotavara  arvoteos,,arvotilaisuus  arvotulli  arvovalinta  arvovalta  arvovaraus  arvoväritteinen  arvoväritys  elämänarvo  enimmäisarvo  hakkuuarvo  hetkellisarvo  huippuarvo  ihmisarvo  itseisarvo  iäisyysarvo  jyvitysarvo  jälleenhankinta-arvo  jälleenmyyntiarvo  kauneusarvo  kauppa-arvo  keskiarvo  kilpiarvo  kirjanpitoarvo  kokonaisarvo  kolesteroliarvo  kulta-arvo  kurssiarvo  käyttöarvo  käänteisarvo  likiarvo  lisäarvo  lukuarvo  lähtöarvo  lämpöarvo  mainosarvo  maksimiarvo  markkina-arvo  metalliarvo  minimiarvo  museoarvo  myyntiarvo  nettoarvo  nimellisarvo  numeroarvo  nuottiarvo  nykyarvo  odotusarvo,,oirearvo  oletusarvo  oppiarvo  optimiarvo  paikka-arvo  painoarvo  pariarvo  perunkirjoitusarvo  perusarvo  pistearvo  pörssiarvo  raha-arvo  rahanarvo  raja-arvo  ravintoarvo  reaaliarvo  rehuarvo  romuarvo  sotilasarvo  substanssiarvo  suoritusarvo  symboliarvo  taidearvo  taidearvostelu  tasa-arvo  todistusarvo  tohtorinarvo  tonttiarvo  totuusarvo  tullausarvo  tunnearvo  tuottoarvo  tyyppiarvo  upseerinarvo  uutisarvo  uutuusarvo  vaihtoarvo  vakioarvo  vakuutusarvo  valotusarvo  veriarvo  verotusarvo  vesiarvo  vähimmäisarvo  välinearvo  yhteisarvo  ääriarvo
