0,1,2,3,4,5,6
period of day,,,,,,
Previous:,ilta,,,,,
Next:,aamu,,,,,
period of day,,,,,,
Previous:,iltayö,,,,,
Next:,aamuyö,,,,,
"Inflection of yö (Kotus type 19/suo, no gradation)",,,,,,
nominative,yö,yöt,,,,
genitive,yön,öidenöitten,,,,
partitive,yötä,öitä,,,,
illative,yöhön,öihin,,,,
,singular,plural,,,,
nominative,yö,yöt,,,,
accusative,nom.,yö,yöt,,,
gen.,yön,,,,,
genitive,yön,öidenöitten,,,,
partitive,yötä,öitä,,,,
inessive,yössä,öissä,,,,
elative,yöstä,öistä,,,,
illative,yöhön,öihin,,,,
adessive,yöllä,öillä,,,,
ablative,yöltä,öiltä,,,,
allative,yölle,öille,,,,
essive,yönä,öinä,,,,
translative,yöksi,öiksi,,,,
instructive,—,öin,,,,
abessive,yöttä,öittä,,,,
comitative,—,öineen,,,,
aamuyö  iltayö  keskiyö  yöjalka,,yökylä  yöllinen  yömaja  yöpuku,,yöpuu  yöpyä  yösija  yötyö,,yötön yö  yövieras  öinen  öisin
