0,1,2,3
Audio,,(file),
"Inflection of terve (Kotus type 48/hame, no gradation)",,,
nominative,terve,terveet,
genitive,terveen,terveidenterveitten,
partitive,tervettä,terveitä,
illative,terveeseen,terveisiinterveihin,
,singular,plural,
nominative,terve,terveet,
accusative,nom.,terve,terveet
gen.,terveen,,
genitive,terveen,terveidenterveitten,
partitive,tervettä,terveitä,
inessive,terveessä,terveissä,
elative,terveestä,terveistä,
illative,terveeseen,terveisiinterveihin,
adessive,terveellä,terveillä,
ablative,terveeltä,terveiltä,
allative,terveelle,terveille,
essive,terveenä,terveinä,
translative,terveeksi,terveiksi,
instructive,—,tervein,
abessive,terveettä,terveittä,
comitative,—,terveine,
terveellinen  terveesti,,tervehtiä  terveys,
