0,1,2,3
period of day,,,
Previous:,aamu,,
Next:,ilta,,
period of day,,,
Previous:,aamupäivä,,
Next:,iltapäivä,,
"Inflection of päivä (Kotus type 10/koira, no gradation)",,,
nominative,päivä,päivät,
genitive,päivän,päivien,
partitive,päivää,päiviä,
illative,päivään,päiviin,
,singular,plural,
nominative,päivä,päivät,
accusative,nom.,päivä,päivät
gen.,päivän,,
genitive,päivän,päivienpäiväinrare,
partitive,päivää,päiviä,
inessive,päivässä,päivissä,
elative,päivästä,päivistä,
illative,päivään,päiviin,
adessive,päivällä,päivillä,
ablative,päivältä,päiviltä,
allative,päivälle,päiville,
essive,päivänä,päivinä,
translative,päiväksi,päiviksi,
instructive,—,päivin,
abessive,päivättä,päivittä,
comitative,—,päivineen,
"adjectives: päivittäinen, tämänpäiväinen  adverbs: päivittäin, tänä päivänä  given names: Päivi, Päivikki, Päiviö  idioms: päästää päiviltä = to kill, slay, do in, knock off, bump off",,"interjections: hyvää päivää, päivää  nouns: päivällinen  phrases: eräänä päivänä, jonakin päivänä, tänä päivänä",
