0,1,2,3
"Inflection of tuttu (Kotus type 1/valo, tt-t gradation)",,,
nominative,tuttu,tutut,
genitive,tutun,tuttujen,
partitive,tuttua,tuttuja,
illative,tuttuun,tuttuihin,
,singular,plural,
nominative,tuttu,tutut,
accusative,nom.,tuttu,tutut
gen.,tutun,,
genitive,tutun,tuttujen,
partitive,tuttua,tuttuja,
inessive,tutussa,tutuissa,
elative,tutusta,tutuista,
illative,tuttuun,tuttuihin,
adessive,tutulla,tutuilla,
ablative,tutulta,tutuilta,
allative,tutulle,tutuille,
essive,tuttuna,tuttuina,
translative,tutuksi,tutuiksi,
instructive,—,tutuin,
abessive,tututta,tutuitta,
comitative,—,tuttuine,
"Inflection of tuttu (Kotus type 1/valo, tt-t gradation)",,,
nominative,tuttu,tutut,
genitive,tutun,tuttujen,
partitive,tuttua,tuttuja,
illative,tuttuun,tuttuihin,
,singular,plural,
nominative,tuttu,tutut,
accusative,nom.,tuttu,tutut
gen.,tutun,,
genitive,tutun,tuttujen,
partitive,tuttua,tuttuja,
inessive,tutussa,tutuissa,
elative,tutusta,tutuista,
illative,tuttuun,tuttuihin,
adessive,tutulla,tutuilla,
ablative,tutulta,tutuilta,
allative,tutulle,tutuille,
essive,tuttuna,tuttuina,
translative,tutuksi,tutuiksi,
instructive,—,tutuin,
abessive,tututta,tutuitta,
comitative,—,tuttuineen,
tutustaa  tutustella,,tutustua  tutustuttaa,
