0,1,2,3,4,5,6,7
PIE root,,,,,,,
*men-,,,,,,,
"Conjugation of memini (third conjugation, active only, perfect forms as present, pluperfect as imperfect, future perfect as future)",,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,meminī,meministī,meminit,meminimus,meministis,"meminērunt, meminēre"
imperfect,memineram,meminerās,meminerat,meminerāmus,meminerātis,meminerant,
future,meminerō,memineris,meminerit,meminerimus,memineritis,meminerint,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,meminerim,meminerīs,meminerit,meminerīmus,meminerītis,meminerint
imperfect,meminissem,meminissēs,meminisset,meminissēmus,meminissētis,meminissent,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,—,—,—,—,—
future,—,mementō,—,—,mementōte,—,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,meminisse,—,—,—,—,—,
participles,—,—,—,—,—,—,
