0,1,2,3,4,5,6,7
PIE root,,,,,,,
*bʰewg-,,,,,,,
"Conjugation of fugio (third conjugation iō-variant, active only)",,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,fugiō,fugis,fugit,fugimus,fugitis,fugiunt
imperfect,fugiēbam,fugiēbās,fugiēbat,fugiēbāmus,fugiēbātis,fugiēbant,
future,fugiam,fugiēs,fugiet,fugiēmus,fugiētis,fugient,
perfect,fūgī,fūgistī,fūgit,fūgimus,fūgistis,"fūgērunt, fūgēre",
pluperfect,fūgeram,fūgerās,fūgerat,fūgerāmus,fūgerātis,fūgerant,
future perfect,fūgerō,fūgeris,fūgerit,fūgerimus,fūgeritis,fūgerint,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,fugiam,fugiās,fugiat,fugiāmus,fugiātis,fugiant
imperfect,fugerem,fugerēs,fugeret,fugerēmus,fugerētis,fugerent,
perfect,fūgerim,fūgerīs,fūgerit,fūgerīmus,fūgerītis,fūgerint,
pluperfect,fūgissem,fūgissēs,fūgisset,fūgissēmus,fūgissētis,fūgissent,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,fuge,—,—,fugite,—
future,—,fugitō,fugitō,—,fugitōte,fugiuntō,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,fugere,fūgisse,fugitūrus esse,—,—,—,
participles,fugiēns,—,fugitūrus,—,—,—,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
fugere,fugiendī,fugiendō,fugiendum,fugitum,fugitū,,
aufugiō  confugiō  dēfugiō  diffugiō  fugāx  fugēla  fugiendus,,fugiēns  fugitō  interfugiō  perfugiō  praefugiō  prōfugiō  refugiō,,subterfugiō  suffugiō  superfugiō  tempus fugit  terga fugere  trānsfugiō,,,
fuga  fugācius  fugitāns,,fugitīvus  fugitō  fugō,,,,,
"Aromanian: fug, fudziri  Asturian: fuxir  Catalan: fugir  English: -fugal  French: fuir, fuguer  Friulian: fuî  Galician: fuxir  Italian: fuggire",,"Occitan: fugir  Portuguese: fugir  Romanian: fugi, fugire  Romansch: fugir, fugeir, fügir  Sardinian: fugire, fugiri, fuzire  Spanish: huir  Venetian: fuxir, fùxer, fugér",,,,,
