0,1,2,3,4,5,6,7
infinitive,gravar,,,,,,
gerund,gravando,,,,,,
past participle,,masculine,feminine,,,,
singular,gravado,gravada,,,,,
plural,gravados,gravadas,,,,,
,singular,plural,,,,,
1st person,2nd person,3rd person,1st person,2nd person,3rd person,,
indicative,,yo,túvos,él/ellausted,nosotrosnosotras,vosotrosvosotras,ellos/ellasustedes
present,gravo,gravastúgravásvos,grava,gravamos,graváis,gravan,
imperfect,gravaba,gravabas,gravaba,gravábamos,gravabais,gravaban,
preterite,gravé,gravaste,gravó,gravamos,gravasteis,gravaron,
future,gravaré,gravarás,gravará,gravaremos,gravaréis,gravarán,
conditional,gravaría,gravarías,gravaría,gravaríamos,gravaríais,gravarían,
,,,,,,,
subjunctive,,yo,túvos,él/ellausted,nosotrosnosotras,vosotrosvosotras,ellos/ellasustedes
present,grave,gravestúgravésvos1,grave,gravemos,gravéis,graven,
imperfect(ra),gravara,gravaras,gravara,graváramos,gravarais,gravaran,
imperfect(se),gravase,gravases,gravase,gravásemos,gravaseis,gravasen,
future,gravare,gravares,gravare,graváremos,gravareis,gravaren,
,,,,,,,
imperative,,—,túvos,usted,nosotrosnosotras,vosotrosvosotras,ustedes
affirmative,,gravatúgravávos,grave,gravemos,gravad,graven,
negative,,no graves,no grave,no gravemos,no gravéis,no graven,
