0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ᾰ̔μᾰρτᾰ́νω,ᾰ̔μᾰρτᾰ́νεις,ᾰ̔μᾰρτᾰ́νει,ᾰ̔μᾰρτᾰ́νετον,ᾰ̔μᾰρτᾰ́νετον,ᾰ̔μᾰρτᾰ́νομεν,ᾰ̔μᾰρτᾰ́νετε,ᾰ̔μᾰρτᾰ́νουσῐ(ν)
subjunctive,ᾰ̔μᾰρτᾰ́νω,ᾰ̔μᾰρτᾰ́νῃς,ᾰ̔μᾰρτᾰ́νῃ,ᾰ̔μᾰρτᾰ́νητον,ᾰ̔μᾰρτᾰ́νητον,ᾰ̔μᾰρτᾰ́νωμεν,ᾰ̔μᾰρτᾰ́νητε,ᾰ̔μᾰρτᾰ́νωσῐ(ν),
optative,ᾰ̔μᾰρτᾰ́νοιμῐ,ᾰ̔μᾰρτᾰ́νοις,ᾰ̔μᾰρτᾰ́νοι,ᾰ̔μᾰρτᾰ́νοιτον,ᾰ̔μᾰρτᾰνοίτην,ᾰ̔μᾰρτᾰ́νοιμεν,ᾰ̔μᾰρτᾰ́νοιτε,ᾰ̔μᾰρτᾰ́νοιεν,
imperative,,ᾰ̔μᾰ́ρτᾰνε,ᾰ̔μᾰρτᾰνέτω,ᾰ̔μᾰρτᾰ́νετον,ᾰ̔μᾰρτᾰνέτων,,ᾰ̔μᾰρτᾰ́νετε,ᾰ̔μᾰρτᾰνόντων,
middle/passive,indicative,ᾰ̔μᾰρτᾰ́νομαι,"ᾰ̔μᾰρτᾰ́νῃ,ᾰ̔μᾰρτᾰ́νει",ᾰ̔μᾰρτᾰ́νεται,ᾰ̔μᾰρτᾰ́νεσθον,ᾰ̔μᾰρτᾰ́νεσθον,ᾰ̔μᾰρτᾰνόμεθᾰ,ᾰ̔μᾰρτᾰ́νεσθε,ᾰ̔μᾰρτᾰ́νονται
subjunctive,ᾰ̔μᾰρτᾰ́νωμαι,ᾰ̔μᾰρτᾰ́νῃ,ᾰ̔μᾰρτᾰ́νηται,ᾰ̔μᾰρτᾰ́νησθον,ᾰ̔μᾰρτᾰ́νησθον,ᾰ̔μᾰρτᾰνώμεθᾰ,ᾰ̔μᾰρτᾰ́νησθε,ᾰ̔μᾰρτᾰ́νωνται,
optative,ᾰ̔μᾰρτᾰνοίμην,ᾰ̔μᾰρτᾰ́νοιο,ᾰ̔μᾰρτᾰ́νοιτο,ᾰ̔μᾰρτᾰ́νοισθον,ᾰ̔μᾰρτᾰνοίσθην,ᾰ̔μᾰρτᾰνοίμεθᾰ,ᾰ̔μᾰρτᾰ́νοισθε,ᾰ̔μᾰρτᾰ́νοιντο,
imperative,,ᾰ̔μᾰρτᾰ́νου,ᾰ̔μᾰρτᾰνέσθω,ᾰ̔μᾰρτᾰ́νεσθον,ᾰ̔μᾰρτᾰνέσθων,,ᾰ̔μᾰρτᾰ́νεσθε,ᾰ̔μᾰρτᾰνέσθων,
