0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ῐ̔́στημῐ,ῐ̔́στης,ῐ̔́στησῐ(ν),ῐ̔́στᾰτον,ῐ̔́στᾰτον,ῐ̔́στᾰμεν,ῐ̔́στᾰτε,ῐ̔στᾶσῐ(ν)
subjunctive,ῐ̔στῶ,ῐ̔στῇς,ῐ̔στῇ,ῐ̔στῆτον,ῐ̔στῆτον,ῐ̔στῶμεν,ῐ̔στῆτε,ῐ̔στῶσῐ(ν),
optative,ῐ̔σταίην,ῐ̔σταίης,ῐ̔σταίη,"ῐ̔σταῖτον,ῐ̔σταίητον","ῐ̔σταίτην,ῐ̔σταιήτην","ῐ̔σταῖμεν,ῐ̔σταίημεν","ῐ̔σταῖτε,ῐ̔σταίητε","ῐ̔σταῖεν,ῐ̔σταίησᾰν",
imperative,,ῐ̔́στη,ῐ̔στᾰ́τω,ῐ̔́στᾰτον,ῐ̔στᾰ́των,,ῐ̔́στᾰτε,ῐ̔στᾰ́ντων,
middle/passive,indicative,ῐ̔́στᾰμαι,ῐ̔́στᾰσαι,ῐ̔́στᾰται,ῐ̔́στᾰσθον,ῐ̔́στᾰσθον,ῐ̔στᾰ́μεθᾰ,ῐ̔́στᾰσθε,ῐ̔́στᾰνται
subjunctive,ῐ̔στῶμαι,ῐ̔στῇ,ῐ̔στῆται,ῐ̔στῆσθον,ῐ̔στῆσθον,ῐ̔στώμεθᾰ,ῐ̔στῆσθε,ῐ̔στῶνται,
optative,ῐ̔σταίμην,ῐ̔σταῖο,ῐ̔σταῖτο,ῐ̔σταῖσθον,ῐ̔σταίσθην,ῐ̔σταίμεθᾰ,ῐ̔σταῖσθε,ῐ̔σταῖντο,
imperative,,ῐ̔́στᾰσο,ῐ̔στᾰ́σθω,ῐ̔́στᾰσθον,ῐ̔στᾰ́σθων,,ῐ̔́στᾰσθε,ῐ̔στᾰ́σθων,
,active,middle/passive,,,,,,,
infinitive,ῐ̔στᾰ́ναι,ῐ̔́στᾰσθαι,,,,,,,
participle,m,ῐ̔στᾱ́ς,ῐ̔στᾰ́μενος,,,,,,
f,ῐ̔στᾶσᾰ,ῐ̔στᾰμένη,,,,,,,
n,ῐ̔στᾰ́ν,ῐ̔στᾰ́μενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
