0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ᾰ̔λῐ́ζω,ᾰ̔λῐ́ζεις,ᾰ̔λῐ́ζει,ᾰ̔λῐ́ζετον,ᾰ̔λῐ́ζετον,ᾰ̔λῐ́ζομεν,ᾰ̔λῐ́ζετε,ᾰ̔λῐ́ζουσῐ(ν)
subjunctive,ᾰ̔λῐ́ζω,ᾰ̔λῐ́ζῃς,ᾰ̔λῐ́ζῃ,ᾰ̔λῐ́ζητον,ᾰ̔λῐ́ζητον,ᾰ̔λῐ́ζωμεν,ᾰ̔λῐ́ζητε,ᾰ̔λῐ́ζωσῐ(ν),
optative,ᾰ̔λῐ́ζοιμῐ,ᾰ̔λῐ́ζοις,ᾰ̔λῐ́ζοι,ᾰ̔λῐ́ζοιτον,ᾰ̔λῐζοίτην,ᾰ̔λῐ́ζοιμεν,ᾰ̔λῐ́ζοιτε,ᾰ̔λῐ́ζοιεν,
imperative,,ᾰ̔́λῐζε,ᾰ̔λῐζέτω,ᾰ̔λῐ́ζετον,ᾰ̔λῐζέτων,,ᾰ̔λῐ́ζετε,ᾰ̔λῐζόντων,
middle/passive,indicative,ᾰ̔λῐ́ζομαι,"ᾰ̔λῐ́ζῃ,ᾰ̔λῐ́ζει",ᾰ̔λῐ́ζεται,ᾰ̔λῐ́ζεσθον,ᾰ̔λῐ́ζεσθον,ᾰ̔λῐζόμεθᾰ,ᾰ̔λῐ́ζεσθε,ᾰ̔λῐ́ζονται
subjunctive,ᾰ̔λῐ́ζωμαι,ᾰ̔λῐ́ζῃ,ᾰ̔λῐ́ζηται,ᾰ̔λῐ́ζησθον,ᾰ̔λῐ́ζησθον,ᾰ̔λῐζώμεθᾰ,ᾰ̔λῐ́ζησθε,ᾰ̔λῐ́ζωνται,
optative,ᾰ̔λῐζοίμην,ᾰ̔λῐ́ζοιο,ᾰ̔λῐ́ζοιτο,ᾰ̔λῐ́ζοισθον,ᾰ̔λῐζοίσθην,ᾰ̔λῐζοίμεθᾰ,ᾰ̔λῐ́ζοισθε,ᾰ̔λῐ́ζοιντο,
imperative,,ᾰ̔λῐ́ζου,ᾰ̔λῐζέσθω,ᾰ̔λῐ́ζεσθον,ᾰ̔λῐζέσθων,,ᾰ̔λῐ́ζεσθε,ᾰ̔λῐζέσθων,
,active,middle/passive,,,,,,,
infinitive,ᾰ̔λῐ́ζειν,ᾰ̔λῐ́ζεσθαι,,,,,,,
participle,m,ᾰ̔λῐ́ζων,ᾰ̔λῐζόμενος,,,,,,
