0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ᾰ̓νᾰβαίνω,ᾰ̓νᾰβαίνεις,ᾰ̓νᾰβαίνει,ᾰ̓νᾰβαίνετον,ᾰ̓νᾰβαίνετον,ᾰ̓νᾰβαίνομεν,ᾰ̓νᾰβαίνετε,ᾰ̓νᾰβαίνουσῐ(ν)
subjunctive,ᾰ̓νᾰβαίνω,ᾰ̓νᾰβαίνῃς,ᾰ̓νᾰβαίνῃ,ᾰ̓νᾰβαίνητον,ᾰ̓νᾰβαίνητον,ᾰ̓νᾰβαίνωμεν,ᾰ̓νᾰβαίνητε,ᾰ̓νᾰβαίνωσῐ(ν),
optative,ᾰ̓νᾰβαίνοιμῐ,ᾰ̓νᾰβαίνοις,ᾰ̓νᾰβαίνοι,ᾰ̓νᾰβαίνοιτον,ᾰ̓νᾰβαινοίτην,ᾰ̓νᾰβαίνοιμεν,ᾰ̓νᾰβαίνοιτε,ᾰ̓νᾰβαίνοιεν,
imperative,,ᾰ̓νᾰ́βαινε,ᾰ̓νᾰβαινέτω,ᾰ̓νᾰβαίνετον,ᾰ̓νᾰβαινέτων,,ᾰ̓νᾰβαίνετε,ᾰ̓νᾰβαινόντων,
middle/passive,indicative,ᾰ̓νᾰβαίνομαι,"ᾰ̓νᾰβαίνῃ,ᾰ̓νᾰβαίνει",ᾰ̓νᾰβαίνεται,ᾰ̓νᾰβαίνεσθον,ᾰ̓νᾰβαίνεσθον,ᾰ̓νᾰβαινόμεθᾰ,ᾰ̓νᾰβαίνεσθε,ᾰ̓νᾰβαίνονται
subjunctive,ᾰ̓νᾰβαίνωμαι,ᾰ̓νᾰβαίνῃ,ᾰ̓νᾰβαίνηται,ᾰ̓νᾰβαίνησθον,ᾰ̓νᾰβαίνησθον,ᾰ̓νᾰβαινώμεθᾰ,ᾰ̓νᾰβαίνησθε,ᾰ̓νᾰβαίνωνται,
optative,ᾰ̓νᾰβαινοίμην,ᾰ̓νᾰβαίνοιο,ᾰ̓νᾰβαίνοιτο,ᾰ̓νᾰβαίνοισθον,ᾰ̓νᾰβαινοίσθην,ᾰ̓νᾰβαινοίμεθᾰ,ᾰ̓νᾰβαίνοισθε,ᾰ̓νᾰβαίνοιντο,
imperative,,ᾰ̓νᾰβαίνου,ᾰ̓νᾰβαινέσθω,ᾰ̓νᾰβαίνεσθον,ᾰ̓νᾰβαινέσθων,,ᾰ̓νᾰβαίνεσθε,ᾰ̓νᾰβαινέσθων,
,active,middle/passive,,,,,,,
