0,1,2,3,4,5,6
number case / gender,singular,plural,,,,
masculine,feminine,neuter,masculine,feminine,neuter,
nominative,ύποπτος,ύποπτη,ύποπτο,ύποπτοι,ύποπτες,ύποπτα
genitive,ύποπτου,ύποπτης,ύποπτου,ύποπτων,ύποπτων,ύποπτων
accusative,ύποπτο,ύποπτη,ύποπτο,ύποπτους,ύποπτες,ύποπτα
vocative,ύποπτε,ύποπτη,ύποπτο,ύποπτοι,ύποπτες,ύποπτα
derivations,"comparative: πιο + positive forms (e.g. πιο ύποπτος, etc.) relative superlative: definite article + πιο + positive forms (e.g. ο πιο ύποπτος, etc.)",,,,,
,singular,plural,,,,
nominative,ύποπτος •,ύποπτοι •,,,,
genitive,ύποπτου •  υπόπτου •,ύποπτων •  υπόπτων •,,,,
accusative,ύποπτο •,ύποπτους •  υπόπτους •,,,,
vocative,ύποπτε •,ύποπτοι •,,,,
