0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
present,first,second,third,second,third,first,second,third,
active,indicative,ἀραρίσκω,ἀραρίσκεις,ἀραρίσκει,ἀραρίσκετον,ἀραρίσκετον,ἀραρίσκομεν,ἀραρίσκετε,ἀραρίσκουσῐ(ν)
subjunctive,ἀραρίσκω,ἀραρίσκῃς,ἀραρίσκῃ,ἀραρίσκητον,ἀραρίσκητον,ἀραρίσκωμεν,ἀραρίσκητε,ἀραρίσκωσῐ(ν),
optative,ἀραρίσκοιμῐ,ἀραρίσκοις,ἀραρίσκοι,ἀραρίσκοιτον,ἀραρισκοίτην,ἀραρίσκοιμεν,ἀραρίσκοιτε,ἀραρίσκοιεν,
imperative,,ἀράρισκε,ἀραρισκέτω,ἀραρίσκετον,ἀραρισκέτων,,ἀραρίσκετε,ἀραρισκόντων,
middle/ passive,indicative,ἀραρίσκομαι,ἀραρίσκει/ἀραρίσκῃ,ἀραρίσκεται,ἀραρίσκεσθον,ἀραρίσκεσθον,ἀραρισκόμεθᾰ,ἀραρίσκεσθε,ἀραρίσκονται
subjunctive,ἀραρίσκωμαι,ἀραρίσκῃ,ἀραρίσκηται,ἀραρίσκησθον,ἀραρίσκησθον,ἀραρισκώμεθᾰ,ἀραρίσκησθε,ἀραρίσκωνται,
optative,ἀραρισκοίμην,ἀραρίσκοιο,ἀραρίσκοιτο,ἀραρίσκοισθον,ἀραρισκοίσθην,ἀραρισκοίμεθᾰ,ἀραρίσκοισθε,ἀραρίσκοιντο,
imperative,,ἀραρίσκου,ἀραρισκέσθω,ἀραρίσκεσθον,ἀραρισκέσθων,,ἀραρίσκεσθε,ἀραρισκέσθων,
,active,middle/passive,,,,,,,
infinitive,ἀραρίσκειν,ἀραρίσκεσθαι,,,,,,,
participle,"ἀραρίσκων , ἀραρίσκουσᾰ , ἀράρισκον","ἀραρισκόμενος , ἀραρισκομένη , ἀραρισκόμενον",,,,,,,
number,singular,dual,plural,,,,,,
imperfect,first,second,third,second,third,first,second,third,
active,indicative,ἠράρισκον,ἠράρισκες,ἠράρισκε,ἠραρίσκετον,ἠραρισκέτην,ἠραρίσκομεν,ἠραρίσκετε,ἠράρισκον
middle/passive,ἠραρισκόμην,ἠραρίσκου,ἠραρίσκετο,ἠραρίσκεσθον,ἠραρισκέσθην,ἠραρισκόμεθᾰ,ἠραρίσκεσθε,ἠραρίσκοντο,
number,singular,dual,plural,,,,,,
aorist,first,second,third,second,third,first,second,third,
active,indicative,ἦρσα,ἦρσας,ἦρσε,ἤρσατον,ἠρσάτην,ἤρσαμεν,ἤρσατε,ἦρσαν
subjunctive,ἄρσω,ἄρσῃς,ἄρσῃ,ἄρσητον,ἄρσητον,ἄρσωμεν,ἄρσητε,ἄρσωσῐ(ν),
optative,ἄρσαιμῐ,ἄρσαις/ἄρσειας,ἄρσαι/ἄρσειε,ἄρσαιτον,ἀρσαίτην,ἄρσαιμεν,ἄρσαιτε,ἄρσαιεν/ἄρσειαν,
imperative,,ἆρσον,ἀρσάτω,ἄρσατον,ἀρσάτων,,ἄρσατε,ἀρσάντων,
middle,indicative,ἠρσάμην,ἤρσω,ἤρσατο,ἤρσασθον,ἠρσάσθην,ἠρσάμεθα,ἤρσασθε,ἤρσαντο
subjunctive,ἄρσωμαι,ἄρσῃ,ἄρσηται,ἄρσησθον,ἄρσησθον,ἀρσώμεθα,ἄρσησθε,ἄρσωνται,
optative,ἀρσαίμην,ἄρσαιο,ἄρσαιτο,ἄρσαισθον,ἀρσαίσθην,ἀρσαίμεθα,ἄρσαισθε,ἄρσαιντο,
imperative,,ἆρσαι,ἀρσάσθω,ἄρσασθον,ἀρσάσθων,,ἄρσασθε,ἀρσάσθων,
passive,indicative,ἤρθην,ἤρθης,ἤρθη,ἤρθητον,ἠρθήτην,ἤρθημεν,ἤρθητε,ἤρθησαν
subjunctive,ἀρθῶ,ἀρθῇς,ἀρθῇ,ἀρθῆτον,ἀρθῆτον,ἀρθῶμεν,ἀρθῆτε,ἀρθῶσῐ(ν),
optative,ἀρθείην,ἀρθείης,ἀρθείη,ἀρθεῖτον/ἀρθείητον,ἀρθείτην/ἀρθειήτην,ἀρθεῖμεν/ἀρθείημεν,ἀρθεῖτε/ἀρθείητε,ἀρθεῖεν/ἀρθείησαν,
imperative,,ἄρθητι,ἀρθήτω,ἄρθητον,ἀρθήτων,,ἄρθητε,ἀρθέντων,
,active,middle,passive,,,,,,
infinitive,ἆρσαι,ἄρσασθαι,ἀρθῆναι,,,,,,
participle,m,ἄρσᾱς,ἀρσάμενος,ἀρθείς,,,,,
f,ἄρσᾱσα,ἀρσαμένη,ἀρθεῖσα,,,,,,
n,ἆρσαν,ἀρσάμενον,ἀρθέν,,,,,,
number,singular,dual,plural,,,,,,
aorist,first,second,third,second,third,first,second,third,
active,indicative,ἄρσα,ἄρσας,ἄρσε,ἄρσατον,ἀρσάτην,ἄρσαμεν,ἄρσατε,ἄρσαν
