0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
present,first,second,third,second,third,first,second,third,
active,indicative,ἵζω,ἵζεις,ἵζει,ἵζετον,ἵζετον,ἵζομεν,ἵζετε,ἵζουσῐ(ν)
subjunctive,ἵζω,ἵζῃς,ἵζῃ,ἵζητον,ἵζητον,ἵζωμεν,ἵζητε,ἵζωσῐ(ν),
optative,ἵζοιμῐ,ἵζοις,ἵζοι,ἵζοιτον,ἱζοίτην,ἵζοιμεν,ἵζοιτε,ἵζοιεν,
imperative,,ἵζε,ἱζέτω,ἵζετον,ἱζέτων,,ἵζετε,ἱζόντων,
middle/ passive,indicative,ἵζομαι,ἵζει/ἵζῃ,ἵζεται,ἵζεσθον,ἵζεσθον,ἱζόμεθᾰ,ἵζεσθε,ἵζονται
subjunctive,ἵζωμαι,ἵζῃ,ἵζηται,ἵζησθον,ἵζησθον,ἱζώμεθᾰ,ἵζησθε,ἵζωνται,
optative,ἱζοίμην,ἵζοιο,ἵζοιτο,ἵζοισθον,ἱζοίσθην,ἱζοίμεθᾰ,ἵζοισθε,ἵζοιντο,
imperative,,ἵζου,ἱζέσθω,ἵζεσθον,ἱζέσθων,,ἵζεσθε,ἱζέσθων,
,active,middle/passive,,,,,,,
infinitive,ἵζειν,ἵζεσθαι,,,,,,,
participle,"ἵζων , ἵζουσᾰ , ἷζον","ἱζόμενος , ἱζομένη , ἱζόμενον",,,,,,,
number,singular,dual,plural,,,,,,
imperfect,first,second,third,second,third,first,second,third,
active,indicative,ἷζον,ἷζες,ἷζε,ἵζετον,ἱζέτην,ἵζομεν,ἵζετε,ἷζον
middle/passive,ἱζόμην,ἵζου,ἵζετο,ἵζεσθον,ἱζέσθην,ἱζόμεθᾰ,ἵζεσθε,ἵζοντο,
number,singular,dual,plural,,,,,,
imperfect,first,second,third,second,third,first,second,third,
active,indicative,ἵζεσκον,ἵζεσκες,ἵζεσκε,ἱζέσκετον,ἱζεσκέτην,ἱζέσκομεν,ἱζέσκετε,ἵζεσκον
middle/passive,ἱζεσκόμην,ἱζέσκου,ἱζέσκετο,ἱζέσκεσθον,ἱζεσκέσθην,ἱζεσκόμεθᾰ,ἱζέσκεσθε,ἱζέσκοντο,
number,singular,dual,plural,,,,,,
aorist,first,second,third,second,third,first,second,third,
active,indicative,εἷσα,εἷσας,εἷσε,εἵσατον,εἱσάτην,εἵσαμεν,εἵσατε,εἷσαν
subjunctive,εἵσω,εἵσῃς,εἵσῃ,εἵσητον,εἵσητον,εἵσωμεν,εἵσητε,εἵσωσῐ(ν),
optative,εἵσαιμῐ,εἵσαις/εἵσειας,εἵσαι/εἵσειε,εἵσαιτον,εἱσαίτην,εἵσαιμεν,εἵσαιτε,εἵσαιεν/εἵσειαν,
imperative,,εἷσον,εἱσάτω,εἵσατον,εἱσάτων,,εἵσατε,εἱσάντων,
middle,indicative,εἱσάμην,εἵσω,εἵσατο,εἵσασθον,εἱσάσθην,εἱσάμεθα,εἵσασθε,εἵσαντο
subjunctive,εἵσωμαι,εἵσῃ,εἵσηται,εἵσησθον,εἵσησθον,εἱσώμεθα,εἵσησθε,εἵσωνται,
optative,εἱσαίμην,εἵσαιο,εἵσαιτο,εἵσαισθον,εἱσαίσθην,εἱσαίμεθα,εἵσαισθε,εἵσαιντο,
imperative,,εἷσαι,εἱσάσθω,εἵσασθον,εἱσάσθων,,εἵσασθε,εἱσάσθων,
,active,middle,,,,,,,
infinitive,εἷσαι,εἵσασθαι,,,,,,,
participle,m,εἵσᾱς,εἱσάμενος,,,,,,
f,εἵσᾱσα,εἱσαμένη,,,,,,,
n,εἷσαν,εἱσάμενον,,,,,,,
number,singular,dual,plural,,,,,,
aorist,first,second,third,second,third,first,second,third,
active,indicative,ἵζησα,ἵζησας,ἵζησε,ἱζήσατον,ἱζησάτην,ἱζήσαμεν,ἱζήσατε,ἵζησαν
subjunctive,ἱζήσω,ἱζήσῃς,ἱζήσῃ,ἱζήσητον,ἱζήσητον,ἱζήσωμεν,ἱζήσητε,ἱζήσωσῐ(ν),
optative,ἱζήσαιμῐ,ἱζήσαις/ἱζήσειας,ἱζήσαι/ἱζήσειε,ἱζήσαιτον,ἱζησαίτην,ἱζήσαιμεν,ἱζήσαιτε,ἱζήσαιεν/ἱζήσειαν,
imperative,,ἵζησον,ἱζησάτω,ἱζήσατον,ἱζησάτων,,ἱζήσατε,ἱζησάντων,
middle,indicative,ἱζησάμην,ἱζήσω,ἱζήσατο,ἱζήσασθον,ἱζησάσθην,ἱζησάμεθα,ἱζήσασθε,ἱζήσαντο
subjunctive,ἱζήσωμαι,ἱζήσῃ,ἱζήσηται,ἱζήσησθον,ἱζήσησθον,ἱζησώμεθα,ἱζήσησθε,ἱζήσωνται,
optative,ἱζησαίμην,ἱζήσαιο,ἱζήσαιτο,ἱζήσαισθον,ἱζησαίσθην,ἱζησαίμεθα,ἱζήσαισθε,ἱζήσαιντο,
imperative,,ἵζησαι,ἱζησάσθω,ἱζήσασθον,ἱζησάσθων,,ἱζήσασθε,ἱζησάσθων,
,active,middle,,,,,,,
