0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,πᾰρέχω,πᾰρέχεις,πᾰρέχει,πᾰρέχετον,πᾰρέχετον,πᾰρέχομεν,πᾰρέχετε,πᾰρέχουσῐ(ν)
subjunctive,πᾰρέχω,πᾰρέχῃς,πᾰρέχῃ,πᾰρέχητον,πᾰρέχητον,πᾰρέχωμεν,πᾰρέχητε,πᾰρέχωσῐ(ν),
optative,πᾰρέχοιμῐ,πᾰρέχοις,πᾰρέχοι,πᾰρέχοιτον,πᾰρεχοίτην,πᾰρέχοιμεν,πᾰρέχοιτε,πᾰρέχοιεν,
imperative,,πᾰ́ρεχε,πᾰρεχέτω,πᾰρέχετον,πᾰρεχέτων,,πᾰρέχετε,πᾰρεχόντων,
middle/passive,indicative,πᾰρέχομαι,"πᾰρέχῃ,πᾰρέχει",πᾰρέχεται,πᾰρέχεσθον,πᾰρέχεσθον,πᾰρεχόμεθᾰ,πᾰρέχεσθε,πᾰρέχονται
subjunctive,πᾰρέχωμαι,πᾰρέχῃ,πᾰρέχηται,πᾰρέχησθον,πᾰρέχησθον,πᾰρεχώμεθᾰ,πᾰρέχησθε,πᾰρέχωνται,
optative,πᾰρεχοίμην,πᾰρέχοιο,πᾰρέχοιτο,πᾰρέχοισθον,πᾰρεχοίσθην,πᾰρεχοίμεθᾰ,πᾰρέχοισθε,πᾰρέχοιντο,
imperative,,πᾰρέχου,πᾰρεχέσθω,πᾰρέχεσθον,πᾰρεχέσθων,,πᾰρέχεσθε,πᾰρεχέσθων,
,active,middle/passive,,,,,,,
infinitive,πᾰρέχειν,πᾰρέχεσθαι,,,,,,,
participle,m,πᾰρέχων,πᾰρεχόμενος,,,,,,
f,πᾰρέχουσᾰ,πᾰρεχομένη,,,,,,,
n,πᾰρέχον,πᾰρεχόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,πᾰρεῖχον,πᾰρεῖχες,πᾰρεῖχε(ν),πᾰρείχετον,πᾰρειχέτην,πᾰρείχομεν,πᾰρείχετε,πᾰρεῖχον
middle/passive,indicative,πᾰρειχόμην,πᾰρείχου,πᾰρείχετο,πᾰρείχεσθον,πᾰρειχέσθην,πᾰρειχόμεθᾰ,πᾰρείχεσθε,πᾰρείχοντο
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
