0,1,2,3,4,5,6
number case / gender,singular,plural,,,,
masculine,feminine,neuter,masculine,feminine,neuter,
nominative,τοξικομανής,τοξικομανής,τοξικομανές,τοξικομανείς,τοξικομανείς,τοξικομανή
genitive,τοξικομανούς,τοξικομανούς,τοξικομανούς,τοξικομανών,τοξικομανών,τοξικομανών
accusative,τοξικομανή,τοξικομανή,τοξικομανές,τοξικομανείς,τοξικομανείς,τοξικομανή
,singular,plural,,,,
nominative,τοξικομανής •,τοξικομανές •,,,,
genitive,τοξικομανή •,τοξικομανών •,,,,
accusative,τοξικομανή •,τοξικομανές •,,,,
vocative,τοξικομανή •,τοξικομανές •,,,,
