0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,διαιτᾰ́ω,διαιτᾰ́εις,διαιτᾰ́ει,διαιτᾰ́ετον,διαιτᾰ́ετον,διαιτᾰ́ομεν,διαιτᾰ́ετε,διαιτᾰ́ουσῐ(ν)
subjunctive,διαιτᾰ́ω,διαιτᾰ́ῃς,διαιτᾰ́ῃ,διαιτᾰ́ητον,διαιτᾰ́ητον,διαιτᾰ́ωμεν,διαιτᾰ́ητε,διαιτᾰ́ωσῐ(ν),
optative,διαιτᾰ́οιμῐ,διαιτᾰ́οις,διαιτᾰ́οι,διαιτᾰ́οιτον,διαιτᾰοίτην,διαιτᾰ́οιμεν,διαιτᾰ́οιτε,διαιτᾰ́οιεν,
imperative,,διαίτᾰε,διαιτᾰέτω,διαιτᾰ́ετον,διαιτᾰέτων,,διαιτᾰ́ετε,διαιτᾰόντων,
middle/passive,indicative,διαιτᾰ́ομαι,"διαιτᾰ́ῃ,διαιτᾰ́ει",διαιτᾰ́εται,διαιτᾰ́εσθον,διαιτᾰ́εσθον,διαιτᾰόμεθᾰ,διαιτᾰ́εσθε,διαιτᾰ́ονται
subjunctive,διαιτᾰ́ωμαι,διαιτᾰ́ῃ,διαιτᾰ́ηται,διαιτᾰ́ησθον,διαιτᾰ́ησθον,διαιτᾰώμεθᾰ,διαιτᾰ́ησθε,διαιτᾰ́ωνται,
optative,διαιτᾰοίμην,διαιτᾰ́οιο,διαιτᾰ́οιτο,διαιτᾰ́οισθον,διαιτᾰοίσθην,διαιτᾰοίμεθᾰ,διαιτᾰ́οισθε,διαιτᾰ́οιντο,
imperative,,διαιτᾰ́ου,διαιτᾰέσθω,διαιτᾰ́εσθον,διαιτᾰέσθων,,διαιτᾰ́εσθε,διαιτᾰέσθων,
,active,middle/passive,,,,,,,
infinitive,διαιτᾰ́ειν,διαιτᾰ́εσθαι,,,,,,,
participle,m,διαιτᾰ́ων,διαιτᾰόμενος,,,,,,
f,διαιτᾰ́ουσᾰ,διαιτᾰομένη,,,,,,,
n,διαιτᾰ́ον,διαιτᾰόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,διαιτῶ,διαιτᾷς,διαιτᾷ,διαιτᾶτον,διαιτᾶτον,διαιτῶμεν,διαιτᾶτε,διαιτῶσῐ(ν)
