0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,φορέω,φορέεις,φορέει,φορέετον,φορέετον,φορέομεν,φορέετε,φορέουσῐ(ν)
subjunctive,φορέω,φορέῃς,φορέῃ,φορέητον,φορέητον,φορέωμεν,φορέητε,φορέωσῐ(ν),
optative,φορέοιμῐ,φορέοις,φορέοι,φορέοιτον,φορεοίτην,φορέοιμεν,φορέοιτε,φορέοιεν,
imperative,,φόρεε,φορεέτω,φορέετον,φορεέτων,,φορέετε,φορεόντων,
middle/passive,indicative,φορέομαι,"φορέῃ,φορέει",φορέεται,φορέεσθον,φορέεσθον,φορεόμεθᾰ,φορέεσθε,φορέονται
subjunctive,φορέωμαι,φορέῃ,φορέηται,φορέησθον,φορέησθον,φορεώμεθᾰ,φορέησθε,φορέωνται,
optative,φορεοίμην,φορέοιο,φορέοιτο,φορέοισθον,φορεοίσθην,φορεοίμεθᾰ,φορέοισθε,φορέοιντο,
imperative,,φορέου,φορεέσθω,φορέεσθον,φορεέσθων,,φορέεσθε,φορεέσθων,
,active,middle/passive,,,,,,,
infinitive,φορέειν,φορέεσθαι,,,,,,,
participle,m,φορέων,φορεόμενος,,,,,,
f,φορέουσᾰ,φορεομένη,,,,,,,
n,φορέον,φορεόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,φορῶ,φορεῖς,φορεῖ,φορεῖτον,φορεῖτον,φοροῦμεν,φορεῖτε,φοροῦσῐ(ν)
subjunctive,φορῶ,φορῇς,φορῇ,φορῆτον,φορῆτον,φορῶμεν,φορῆτε,φορῶσῐ(ν),
optative,"φοροίην,φοροῖμῐ","φοροίης,φοροῖς","φοροίη,φοροῖ","φοροῖτον,φοροίητον","φοροίτην,φοροιήτην","φοροῖμεν,φοροίημεν","φοροῖτε,φοροίητε","φοροῖεν,φοροίησᾰν",
imperative,,φόρει,φορείτω,φορεῖτον,φορείτων,,φορεῖτε,φορούντων,
middle/passive,indicative,φοροῦμαι,"φορεῖ,φορῇ",φορεῖται,φορεῖσθον,φορεῖσθον,φορούμεθᾰ,φορεῖσθε,φοροῦνται
subjunctive,φορῶμαι,φορῇ,φορῆται,φορῆσθον,φορῆσθον,φορώμεθᾰ,φορῆσθε,φορῶνται,
optative,φοροίμην,φοροῖο,φοροῖτο,φοροῖσθον,φοροίσθην,φοροίμεθᾰ,φοροῖσθε,φοροῖντο,
