0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
present,first,second,third,second,third,first,second,third,
active,indicative,ἀρτύω,ἀρτύεις,ἀρτύει,ἀρτύετον,ἀρτύετον,ἀρτύομεν,ἀρτύετε,ἀρτύουσῐ(ν)
subjunctive,ἀρτύω,ἀρτύῃς,ἀρτύῃ,ἀρτύητον,ἀρτύητον,ἀρτύωμεν,ἀρτύητε,ἀρτύωσῐ(ν),
optative,ἀρτύοιμῐ,ἀρτύοις,ἀρτύοι,ἀρτύοιτον,ἀρτυοίτην,ἀρτύοιμεν,ἀρτύοιτε,ἀρτύοιεν,
imperative,,ἄρτυε,ἀρτυέτω,ἀρτύετον,ἀρτυέτων,,ἀρτύετε,ἀρτυόντων,
middle/ passive,indicative,ἀρτύομαι,ἀρτύει/ἀρτύῃ,ἀρτύεται,ἀρτύεσθον,ἀρτύεσθον,ἀρτυόμεθᾰ,ἀρτύεσθε,ἀρτύονται
subjunctive,ἀρτύωμαι,ἀρτύῃ,ἀρτύηται,ἀρτύησθον,ἀρτύησθον,ἀρτυώμεθᾰ,ἀρτύησθε,ἀρτύωνται,
optative,ἀρτυοίμην,ἀρτύοιο,ἀρτύοιτο,ἀρτύοισθον,ἀρτυοίσθην,ἀρτυοίμεθᾰ,ἀρτύοισθε,ἀρτύοιντο,
imperative,,ἀρτύου,ἀρτυέσθω,ἀρτύεσθον,ἀρτυέσθων,,ἀρτύεσθε,ἀρτυέσθων,
,active,middle/passive,,,,,,,
infinitive,ἀρτύειν,ἀρτύεσθαι,,,,,,,
participle,"ἀρτύων , ἀρτύουσᾰ , ἄρτυον","ἀρτυόμενος , ἀρτυομένη , ἀρτυόμενον",,,,,,,
number,singular,dual,plural,,,,,,
imperfect,first,second,third,second,third,first,second,third,
active,indicative,ἤρτυον,ἤρτυες,ἤρτυε,ἠρτύετον,ἠρτυέτην,ἠρτύομεν,ἠρτύετε,ἤρτυον
middle/passive,ἠρτυόμην,ἠρτύου,ἠρτύετο,ἠρτύεσθον,ἠρτυέσθην,ἠρτυόμεθᾰ,ἠρτύεσθε,ἠρτύοντο,
number,singular,dual,plural,,,,,,
future,first,second,third,second,third,first,second,third,
active,indicative,ἀρτύσω,ἀρτύσεις,ἀρτύσει,ἀρτύσετον,ἀρτύσετον,ἀρτύσομεν,ἀρτύσετε,ἀρτύσουσῐ(ν)
optative,ἀρτύσοιμῐ,ἀρτύσοις,ἀρτύσοι,ἀρτύσοιτον,ἀρτῡσοίτην,ἀρτύσοιμεν,ἀρτύσοιτε,ἀρτύσοιεν,
middle,indicative,ἀρτύσομαι,ἀρτύσει/ἀρτύσῃ,ἀρτύσεται,ἀρτύσεσθον,ἀρτύσεσθον,ἀρτῡσόμεθᾰ,ἀρτύσεσθε,ἀρτύσονται
optative,ἀρτῡσοίμην,ἀρτύσοιο,ἀρτύσοιτο,ἀρτύσοισθον,ἀρτῡσοίσθην,ἀρτῡσοίμεθᾰ,ἀρτύσοισθε,ἀρτύσοιντο,
passive,indicative,ἀρτυθήσομαι,ἀρτυθήσει/ἀρτυθήσῃ,ἀρτυθήσεται,ἀρτυθήσεσθον,ἀρτυθήσεσθον,ἀρτυθησόμεθᾰ,ἀρτυθήσεσθε,ἀρτυθήσονται
optative,ἀρτυθησοίμην,ἀρτυθήσοιο,ἀρτυθήσοιτο,ἀρτυθήσοισθον,ἀρτυθησοίσθην,ἀρτυθησοίμεθᾰ,ἀρτυθήσοισθε,ἀρτυθήσοιντο,
,active,middle,passive,,,,,,
infinitive,ἀρτύσειν,ἀρτύσεσθαι,ἀρτυθήσεσθαι,,,,,,
participle,"ἀρτύσων , ἀρτύσουσᾰ , ἄρτῦσον","ἀρτῡσόμενος , ἀρτῡσομένη , ἀρτῡσόμενον","ἀρτυθησόμενος , ἀρτυθησομένη , ἀρτυθησόμενον",,,,,,
number,singular,dual,plural,,,,,,
aorist,first,second,third,second,third,first,second,third,
active,indicative,ἤρτῡσα,ἤρτῡσας,ἤρτῡσε,ἠρτύσατον,ἠρτῡσάτην,ἠρτύσαμεν,ἠρτύσατε,ἤρτῡσαν
subjunctive,ἀρτύσω,ἀρτύσῃς,ἀρτύσῃ,ἀρτύσητον,ἀρτύσητον,ἀρτύσωμεν,ἀρτύσητε,ἀρτύσωσῐ(ν),
optative,ἀρτύσαιμῐ,ἀρτύσαις/ἀρτύσειας,ἀρτύσαι/ἀρτύσειε,ἀρτύσαιτον,ἀρτῡσαίτην,ἀρτύσαιμεν,ἀρτύσαιτε,ἀρτύσαιεν/ἀρτύσειαν,
imperative,,ἄρτῡσον,ἀρτῡσάτω,ἀρτύσατον,ἀρτῡσάτων,,ἀρτύσατε,ἀρτῡσάντων,
middle,indicative,ἠρτῡσάμην,ἠρτύσω,ἠρτύσατο,ἠρτύσασθον,ἠρτῡσάσθην,ἠρτῡσάμεθα,ἠρτύσασθε,ἠρτύσαντο
