0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,λέγω,λέγεις,λέγει,λέγετον,λέγετον,λέγομεν,λέγετε,λέγουσῐ(ν)
subjunctive,λέγω,λέγῃς,λέγῃ,λέγητον,λέγητον,λέγωμεν,λέγητε,λέγωσῐ(ν),
optative,λέγοιμῐ,λέγοις,λέγοι,λέγοιτον,λεγοίτην,λέγοιμεν,λέγοιτε,λέγοιεν,
imperative,,λέγε,λεγέτω,λέγετον,λεγέτων,,λέγετε,λεγόντων,
middle/passive,indicative,λέγομαι,"λέγῃ,λέγει",λέγεται,λέγεσθον,λέγεσθον,λεγόμεθᾰ,λέγεσθε,λέγονται
subjunctive,λέγωμαι,λέγῃ,λέγηται,λέγησθον,λέγησθον,λεγώμεθᾰ,λέγησθε,λέγωνται,
optative,λεγοίμην,λέγοιο,λέγοιτο,λέγοισθον,λεγοίσθην,λεγοίμεθᾰ,λέγοισθε,λέγοιντο,
imperative,,λέγου,λεγέσθω,λέγεσθον,λεγέσθων,,λέγεσθε,λεγέσθων,
,active,middle/passive,,,,,,,
infinitive,λέγειν,λέγεσθαι,,,,,,,
participle,m,λέγων,λεγόμενος,,,,,,
f,λέγουσᾰ,λεγομένη,,,,,,,
n,λέγον,λεγόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἔλεγον,ἔλεγες,ἔλεγε(ν),ἐλέγετον,ἐλεγέτην,ἐλέγομεν,ἐλέγετε,ἔλεγον
middle/passive,indicative,ἐλεγόμην,ἐλέγου,ἐλέγετο,ἐλέγεσθον,ἐλεγέσθην,ἐλεγόμεθᾰ,ἐλέγεσθε,ἐλέγοντο
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,λέξω,λέξεις,λέξει,λέξετον,λέξετον,λέξομεν,λέξετε,λέξουσῐ(ν)
optative,λέξοιμῐ,λέξοις,λέξοι,λέξοιτον,λεξοίτην,λέξοιμεν,λέξοιτε,λέξοιεν,
middle,indicative,λέξομαι,"λέξῃ,λέξει",λέξεται,λέξεσθον,λέξεσθον,λεξόμεθᾰ,λέξεσθε,λέξονται
optative,λεξοίμην,λέξοιο,λέξοιτο,λέξοισθον,λεξοίσθην,λεξοίμεθᾰ,λέξοισθε,λέξοιντο,
,active,middle,,,,,,,
