0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
present,first,second,third,second,third,first,second,third,
active,indicative,ἀσκῶ,ἀσκεῖς,ἀσκεῖ,ἀσκεῖτον,ἀσκεῖτον,ἀσκοῦμεν,ἀσκεῖτε,ἀσκοῦσῐ(ν)
subjunctive,ἀσκῶ,ἀσκῇς,ἀσκῇ,ἀσκῆτον,ἀσκῆτον,ἀσκῶμεν,ἀσκῆτε,ἀσκῶσῐ(ν),
optative,ἀσκοίην/ἀσκοῖμῐ,ἀσκοίης/ἀσκοῖς,ἀσκοίη/ἀσκοῖ,ἀσκοίητον/ἀσκοῖτον,ἀσκοιήτην/ἀσκοίτην,ἀσκοίημεν/ἀσκοῖμεν,ἀσκοίητε/ἀσκοῖτε,ἀσκοίησᾰν/ἀσκοῖεν,
imperative,,ἄσκει,ἀσκείτω,ἀσκεῖτον,ἀσκείτων,,ἀσκεῖτε,ἀσκούντων,
middle/ passive,indicative,ἀσκοῦμαι,ἀσκῇ/ἀσκεῖ,ἀσκεῖται,ἀσκεῖσθον,ἀσκεῖσθον,ἀσκούμεθᾰ,ἀσκεῖσθε,ἀσκοῦνται
subjunctive,ἀσκῶμαι,ἀσκῇ,ἀσκῆται,ἀσκῆσθον,ἀσκῆσθον,ἀσκώμεθᾰ,ἀσκῆσθε,ἀσκῶνται,
optative,ἀσκοίμην,ἀσκοῖο,ἀσκοῖτο,ἀσκοῖσθον,ἀσκοίσθην,ἀσκοίμεθᾰ,ἀσκοῖσθε,ἀσκοῖντο,
imperative,,ἀσκοῦ,ἀσκείσθω,ἀσκεῖσθον,ἀσκείσθων,,ἀσκεῖσθε,ἀσκείσθων,
,active,middle/passive,,,,,,,
infinitive,ἀσκεῖν,ἀσκεῖσθαι,,,,,,,
participle,"ἀσκῶν , ἀσκοῦσᾰ , ἀσκοῦν","ἀσκούμενος , ἀσκουμένη , ἀσκούμενον",,,,,,,
number,singular,dual,plural,,,,,,
present,first,second,third,second,third,first,second,third,
active,indicative,ἀσκέω,ἀσκέεις,ἀσκέει,ἀσκέετον,ἀσκέετον,ἀσκέομεν,ἀσκέετε,ἀσκέουσῐ(ν)
subjunctive,ἀσκέω,ἀσκέῃς,ἀσκέῃ,ἀσκέητον,ἀσκέητον,ἀσκέωμεν,ἀσκέητε,ἀσκέωσῐ(ν),
optative,ἀσκέοιμῐ,ἀσκέοις,ἀσκέοι,ἀσκέοιτον,ἀσκεοίτην,ἀσκέοιμεν,ἀσκέοιτε,ἀσκέοιεν,
imperative,,ἄσκεε,ἀσκεέτω,ἀσκεετον,ἀσκεέτων,,ἀσκεετε,ἀσκεόντων,
middle/ passive,indicative,ἀσκέομαι,ἀσκέει/ἀσκέῃ,ἀσκέεται,ἀσκέεσθον,ἀσκέεσθον,ἀσκεόμεθᾰ,ἀσκέεσθε,ἀσκέονται
subjunctive,ἀσκέωμαι,ἀσκέῃ,ἀσκέηται,ἀσκέησθον,ἀσκέησθον,ἀσκεώμεθᾰ,ἀσκέησθε,ἀσκέωνται,
optative,ἀσκεοίμην,ἀσκέοιο,ἀσκέοιτο,ἀσκέοισθον,ἀσκεοίσθην,ἀσκεοίμεθᾰ,ἀσκέοισθε,ἀσκέοιντο,
imperative,,ἀσκέου,ἀσκεέσθω,ἀσκέεσθον,ἀσκεέσθων,,ἀσκέεσθε,ἀσκεέσθων,
,active,middle/passive,,,,,,,
infinitive,ἀσκέειν,ἀσκέεσθαι,,,,,,,
participle,"ἀσκέων , ἀσκέουσᾰ , ἄσκεον","ἀσκεόμενος , ἀσκεομένη , ἀσκεόμενον",,,,,,,
number,singular,dual,plural,,,,,,
imperfect,first,second,third,second,third,first,second,third,
active,indicative,ἤσκουν,ἤσκεις,ἤσκει,ἠσκεῖτον,ἠσκείτην,ἠσκοῦμεν,ἠσκεῖτε,ἤσκουν
middle/passive,ἠσκούμην,ἠσκοῦ,ἠσκεῖτο,ἠσκεῖσθον,ἠσκείσθην,ἠσκούμεθᾰ,ἠσκεῖσθε,ἠσκοῦντο,
number,singular,dual,plural,,,,,,
imperfect,first,second,third,second,third,first,second,third,
active,indicative,ἤσκεον,ἤσκεες,ἤσκεε,ἠσκέετον,ἠσκεέτην,ἠσκέομεν,ἠσκέετε,ἤσκεον
middle/passive,ἠσκεόμην,ἠσκέου,ἠσκέετο,ἠσκέεσθον,ἠσκεέσθην,ἠσκεόμεθᾰ,ἠσκέεσθε,ἠσκέοντο,
number,singular,dual,plural,,,,,,
future,first,second,third,second,third,first,second,third,
active,indicative,ἀσκήσω,ἀσκήσεις,ἀσκήσει,ἀσκήσετον,ἀσκήσετον,ἀσκήσομεν,ἀσκήσετε,ἀσκήσουσῐ(ν)
optative,ἀσκήσοιμῐ,ἀσκήσοις,ἀσκήσοι,ἀσκήσοιτον,ἀσκησοίτην,ἀσκήσοιμεν,ἀσκήσοιτε,ἀσκήσοιεν,
