0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
present,first,second,third,second,third,first,second,third,
active,indicative,συμπίπτω,συμπίπτεις,συμπίπτει,συμπίπτετον,συμπίπτετον,συμπίπτομεν,συμπίπτετε,συμπίπτουσῐ(ν)
subjunctive,συμπίπτω,συμπίπτῃς,συμπίπτῃ,συμπίπτητον,συμπίπτητον,συμπίπτωμεν,συμπίπτητε,συμπίπτωσῐ(ν),
optative,συμπίπτοιμῐ,συμπίπτοις,συμπίπτοι,συμπίπτοιτον,συμπιπτοίτην,συμπίπτοιμεν,συμπίπτοιτε,συμπίπτοιεν,
imperative,,σύμπιπτε,συμπιπτέτω,συμπίπτετον,συμπιπτέτων,,συμπίπτετε,συμπιπτόντων,
,infinitive,participle,,,,,,,
,συμπίπτειν,"συμπίπτων , συμπίπτουσᾰ , σύμπιπτον",,,,,,,
number,singular,dual,plural,,,,,,
imperfect,first,second,third,second,third,first,second,third,
active,indicative,συνέπιπτον,συνέπιπτες,συνέπιπτε,συνεπίπτετον,συνεπιπτέτην,συνεπίπτομεν,συνεπίπτετε,συνέπιπτον
