0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
middle/passive,indicative,ἔλδομαι,"ἔλδῃ,ἔλδει",ἔλδεται,ἔλδεσθον,ἔλδεσθον,ἐλδόμεθᾰ,ἔλδεσθε,ἔλδονται
subjunctive,ἔλδωμαι,ἔλδῃ,ἔλδηται,ἔλδησθον,ἔλδησθον,ἐλδώμεθᾰ,ἔλδησθε,ἔλδωνται,
optative,ἐλδοίμην,ἔλδοιο,ἔλδοιτο,ἔλδοισθον,ἐλδοίσθην,ἐλδοίμεθᾰ,ἔλδοισθε,ἔλδοιντο,
imperative,,ἔλδου,ἐλδέσθω,ἔλδεσθον,ἐλδέσθων,,ἔλδεσθε,ἐλδέσθων,
,,middle/passive,,,,,,,
infinitive,,ἔλδεσθαι,,,,,,,
participle,m,,ἐλδόμενος,,,,,,
f,,ἐλδομένη,,,,,,,
n,,ἐλδόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
middle/passive,indicative,ἐέλδομαι,"ἐέλδῃ,ἐέλδει",ἐέλδεται,ἐέλδεσθον,ἐέλδεσθον,ἐελδόμεθᾰ,ἐέλδεσθε,ἐέλδονται
subjunctive,ἐέλδωμαι,ἐέλδῃ,ἐέλδηται,ἐέλδησθον,ἐέλδησθον,ἐελδώμεθᾰ,ἐέλδησθε,ἐέλδωνται,
optative,ἐελδοίμην,ἐέλδοιο,ἐέλδοιτο,ἐέλδοισθον,ἐελδοίσθην,ἐελδοίμεθᾰ,ἐέλδοισθε,ἐέλδοιντο,
imperative,,ἐέλδου,ἐελδέσθω,ἐέλδεσθον,ἐελδέσθων,,ἐέλδεσθε,ἐελδέσθων,
,,middle/passive,,,,,,,
infinitive,,ἐέλδεσθαι,,,,,,,
participle,m,,ἐελδόμενος,,,,,,
f,,ἐελδομένη,,,,,,,
n,,ἐελδόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
middle/passive,indicative,ἐλδόμην,ἔλδου,ἔλδετο,ἔλδεσθον,ἐλδέσθην,ἐλδόμεθᾰ,ἔλδεσθε,ἔλδοντο
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
middle/passive,indicative,ἐελδόμην,ἐέλδου,ἐέλδετο,ἐέλδεσθον,ἐελδέσθην,ἐελδόμεθᾰ,ἐέλδεσθε,ἐέλδοντο
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
