0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἀφῑ́ημῐ,ἀφῑ́ης,ἀφῑ́ησῐ(ν),ἀφῑ́ετον,ἀφῑ́ετον,ἀφῑ́εμεν,ἀφῑ́ετε,ἀφῑέᾱσῐ(ν)
subjunctive,ἀφῑῶ,ἀφῑῇς,ἀφῑῇ,ἀφῑῆτον,ἀφῑῆτον,ἀφῑῶμεν,ἀφῑῆτε,ἀφῑῶσῐ(ν),
optative,ἀφῑείην,ἀφῑείης,ἀφῑείη,"ἀφῑεῖτον,ἀφῑείητον","ἀφῑείτην,ἀφῑειήτην","ἀφῑεῖμεν,ἀφῑείημεν","ἀφῑεῖτε,ἀφῑείητε","ἀφῑεῖεν,ἀφῑείησᾰν",
imperative,,ἀφῑ́ει,ἀφῑέτω,ἀφῑ́ετον,ἀφῑέτων,,ἀφῑ́ετε,ἀφῑέντων,
middle/passive,indicative,ἀφῑ́εμαι,ἀφῑ́εσαι,ἀφῑ́εται,ἀφῑ́εσθον,ἀφῑ́εσθον,ἀφῑέμεθᾰ,ἀφῑ́εσθε,ἀφῑ́ενται
subjunctive,ἀφῑῶμαι,ἀφῑῇ,ἀφῑῆται,ἀφῑῆσθον,ἀφῑῆσθον,ἀφῑώμεθᾰ,ἀφῑῆσθε,ἀφῑῶνται,
optative,ἀφῑείμην,ἀφῑεῖο,"ἀφῑεῖτο,ἀφῑοῖτο","ἀφῑεῖσθον,ἀφῑοῖσθον","ἀφῑείσθην,ἀφῑοίσθην","ἀφῑείμεθᾰ,ἀφῑοίμεθᾰ","ἀφῑεῖσθε,ἀφῑοῖσθε","ἀφῑεῖντο,ἀφῑοῖντο",
imperative,,ἀφῑ́εσο,ἀφῑέσθω,ἀφῑ́εσθον,ἀφῑέσθων,,ἀφῑ́εσθε,ἀφῑέσθων,
,active,middle/passive,,,,,,,
infinitive,ἀφῑέναι,ἀφῑ́εσθαι,,,,,,,
participle,m,ἀφῑείς,ἀφῑέμενος,,,,,,
f,ἀφῑεῖσᾰ,ἀφῑεμένη,,,,,,,
n,ἀφῑέν,ἀφῑέμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἀφῑ́ην,ἀφῑ́εις,ἀφῑ́ει,ἀφῑ́ετον,ἀφῑέτην,ἀφῑ́εμεν,ἀφῑ́ετε,ἀφῑ́εσᾰν
