0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
present,first,second,third,second,third,first,second,third,
active,indicative,ὑπακούω,ὑπακούεις,ὑπακούει,ὑπακούετον,ὑπακούετον,ὑπακούομεν,ὑπακούετε,ὑπακούουσῐ(ν)
subjunctive,ὑπακούω,ὑπακούῃς,ὑπακούῃ,ὑπακούητον,ὑπακούητον,ὑπακούωμεν,ὑπακούητε,ὑπακούωσῐ(ν),
optative,ὑπακούοιμῐ,ὑπακούοις,ὑπακούοι,ὑπακούοιτον,ὑπακουοίτην,ὑπακούοιμεν,ὑπακούοιτε,ὑπακούοιεν,
imperative,,ὑπάκουε,ὑπακουέτω,ὑπακούετον,ὑπακουέτων,,ὑπακούετε,ὑπακουόντων,
middle/ passive,indicative,ὑπακούομαι,ὑπακούει/ὑπακούῃ,ὑπακούεται,ὑπακούεσθον,ὑπακούεσθον,ὑπακουόμεθᾰ,ὑπακούεσθε,ὑπακούονται
subjunctive,ὑπακούωμαι,ὑπακούῃ,ὑπακούηται,ὑπακούησθον,ὑπακούησθον,ὑπακουώμεθᾰ,ὑπακούησθε,ὑπακούωνται,
optative,ὑπακουοίμην,ὑπακούοιο,ὑπακούοιτο,ὑπακούοισθον,ὑπακουοίσθην,ὑπακουοίμεθᾰ,ὑπακούοισθε,ὑπακούοιντο,
imperative,,ὑπακούου,ὑπακουέσθω,ὑπακούεσθον,ὑπακουέσθων,,ὑπακούεσθε,ὑπακουέσθων,
,active,middle/passive,,,,,,,
infinitive,ὑπακούειν,ὑπακούεσθαι,,,,,,,
participle,"ὑπακούων , ὑπακούουσᾰ , ὑπάκουον","ὑπακουόμενος , ὑπακουομένη , ὑπακουόμενον",,,,,,,
number,singular,dual,plural,,,,,,
future,first,second,third,second,third,first,second,third,
middle,indicative,ὑπακούσομαι,ὑπακούσει/ὑπακούσῃ,ὑπακούσεται,ὑπακούσεσθον,ὑπακούσεσθον,ὑπακουσόμεθᾰ,ὑπακούσεσθε,ὑπακούσονται
optative,ὑπακουσοίμην,ὑπακούσοιο,ὑπακούσοιτο,ὑπακούσοισθον,ὑπακουσοίσθην,ὑπακουσοίμεθᾰ,ὑπακούσοισθε,ὑπακούσοιντο,
,infinitive,participle,,,,,,,
infinitive,ὑπακούσεσθαι,"ὑπακουσόμενος , ὑπακουσομένη , ὑπακουσόμενον",,,,,,,
