0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,σῠμπῑ́νω,σῠμπῑ́νεις,σῠμπῑ́νει,σῠμπῑ́νετον,σῠμπῑ́νετον,σῠμπῑ́νομεν,σῠμπῑ́νετε,σῠμπῑ́νουσῐ(ν)
subjunctive,σῠμπῑ́νω,σῠμπῑ́νῃς,σῠμπῑ́νῃ,σῠμπῑ́νητον,σῠμπῑ́νητον,σῠμπῑ́νωμεν,σῠμπῑ́νητε,σῠμπῑ́νωσῐ(ν),
optative,σῠμπῑ́νοιμῐ,σῠμπῑ́νοις,σῠμπῑ́νοι,σῠμπῑ́νοιτον,σῠμπῑνοίτην,σῠμπῑ́νοιμεν,σῠμπῑ́νοιτε,σῠμπῑ́νοιεν,
imperative,,σῠ́μπῑνε,σῠμπῑνέτω,σῠμπῑ́νετον,σῠμπῑνέτων,,σῠμπῑ́νετε,σῠμπῑνόντων,
middle/passive,indicative,σῠμπῑ́νομαι,"σῠμπῑ́νῃ,σῠμπῑ́νει",σῠμπῑ́νεται,σῠμπῑ́νεσθον,σῠμπῑ́νεσθον,σῠμπῑνόμεθᾰ,σῠμπῑ́νεσθε,σῠμπῑ́νονται
subjunctive,σῠμπῑ́νωμαι,σῠμπῑ́νῃ,σῠμπῑ́νηται,σῠμπῑ́νησθον,σῠμπῑ́νησθον,σῠμπῑνώμεθᾰ,σῠμπῑ́νησθε,σῠμπῑ́νωνται,
optative,σῠμπῑνοίμην,σῠμπῑ́νοιο,σῠμπῑ́νοιτο,σῠμπῑ́νοισθον,σῠμπῑνοίσθην,σῠμπῑνοίμεθᾰ,σῠμπῑ́νοισθε,σῠμπῑ́νοιντο,
imperative,,σῠμπῑ́νου,σῠμπῑνέσθω,σῠμπῑ́νεσθον,σῠμπῑνέσθων,,σῠμπῑ́νεσθε,σῠμπῑνέσθων,
,active,middle/passive,,,,,,,
infinitive,σῠμπῑ́νειν,σῠμπῑ́νεσθαι,,,,,,,
participle,m,σῠμπῑ́νων,σῠμπῑνόμενος,,,,,,
f,σῠμπῑ́νουσᾰ,σῠμπῑνομένη,,,,,,,
n,σῠμπῖνον,σῠμπῑνόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
