0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ῠ̔ποδείκνῡμῐ,ῠ̔ποδείκνῡς,ῠ̔ποδείκνῡσῐ(ν),ῠ̔ποδείκνῠτον,ῠ̔ποδείκνῠτον,ῠ̔ποδείκνῠμεν,ῠ̔ποδείκνῠτε,ῠ̔ποδεικνῠ́ᾱσῐ(ν)
subjunctive,ῠ̔ποδεικνῠ́ω,ῠ̔ποδεικνῠ́ῃς,ῠ̔ποδεικνῠ́ῃ,ῠ̔ποδεικνῠ́ητον,ῠ̔ποδεικνῠ́ητον,ῠ̔ποδεικνῠ́ωμεν,ῠ̔ποδεικνῠ́ητε,ῠ̔ποδεικνῠ́ωσῐ(ν),
optative,ῠ̔ποδεικνῠ́οιμῐ,ῠ̔ποδεικνῠ́οις,ῠ̔ποδεικνῠ́οι,ῠ̔ποδεικνῠ́οιτον,ῠ̔ποδεικνῠοίτην,ῠ̔ποδεικνῠ́οιμεν,ῠ̔ποδεικνῠ́οιτε,ῠ̔ποδεικνῠ́οιεν,
imperative,,ῠ̔ποδείκνῡ,ῠ̔ποδεικνῠ́τω,ῠ̔ποδείκνῠτον,ῠ̔ποδεικνῠ́των,,ῠ̔ποδείκνῠτε,ῠ̔ποδεικνῠ́ντων,
middle/passive,indicative,ῠ̔ποδείκνῠμαι,ῠ̔ποδείκνῠσαι,ῠ̔ποδείκνῠται,ῠ̔ποδείκνῠσθον,ῠ̔ποδείκνῠσθον,ῠ̔ποδεικνῠ́μεθα,ῠ̔ποδείκνῠσθε,ῠ̔ποδείκνῠνται
subjunctive,ῠ̔ποδεικνῠ́ωμαι,ῠ̔ποδεικνῠ́ῃ,ῠ̔ποδεικνῠ́ηται,ῠ̔ποδεικνῠ́ησθον,ῠ̔ποδεικνῠ́ησθον,ῠ̔ποδεικνῠώμεθᾰ,ῠ̔ποδεικνῠ́ησθε,ῠ̔ποδεικνῠ́ωνται,
optative,ῠ̔ποδεικνῠοίμην,ῠ̔ποδεικνῠ́οιο,ῠ̔ποδεικνῠ́οιτο,ῠ̔ποδεικνῠ́οισθον,ῠ̔ποδεικνῠοίσθην,ῠ̔ποδεικνῠοίμεθᾰ,ῠ̔ποδεικνῠ́οισθε,ῠ̔ποδεικνῠ́οιντο,
imperative,,ῠ̔ποδείκνῠσο,ῠ̔ποδεικνῠ́σθω,ῠ̔ποδείκνῠσθον,ῠ̔ποδεικνῠ́σθων,,ῠ̔ποδείκνῠσθε,ῠ̔ποδεικνῠ́σθων,
,active,middle/passive,,,,,,,
