0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,λᾰμβᾰ́νω,λᾰμβᾰ́νεις,λᾰμβᾰ́νει,λᾰμβᾰ́νετον,λᾰμβᾰ́νετον,λᾰμβᾰ́νομεν,λᾰμβᾰ́νετε,λᾰμβᾰ́νουσῐ(ν)
subjunctive,λᾰμβᾰ́νω,λᾰμβᾰ́νῃς,λᾰμβᾰ́νῃ,λᾰμβᾰ́νητον,λᾰμβᾰ́νητον,λᾰμβᾰ́νωμεν,λᾰμβᾰ́νητε,λᾰμβᾰ́νωσῐ(ν),
optative,λᾰμβᾰ́νοιμῐ,λᾰμβᾰ́νοις,λᾰμβᾰ́νοι,λᾰμβᾰ́νοιτον,λᾰμβᾰνοίτην,λᾰμβᾰ́νοιμεν,λᾰμβᾰ́νοιτε,λᾰμβᾰ́νοιεν,
imperative,,λᾰ́μβᾰνε,λᾰμβᾰνέτω,λᾰμβᾰ́νετον,λᾰμβᾰνέτων,,λᾰμβᾰ́νετε,λᾰμβᾰνόντων,
middle/passive,indicative,λᾰμβᾰ́νομαι,"λᾰμβᾰ́νῃ,λᾰμβᾰ́νει",λᾰμβᾰ́νεται,λᾰμβᾰ́νεσθον,λᾰμβᾰ́νεσθον,λᾰμβᾰνόμεθᾰ,λᾰμβᾰ́νεσθε,λᾰμβᾰ́νονται
subjunctive,λᾰμβᾰ́νωμαι,λᾰμβᾰ́νῃ,λᾰμβᾰ́νηται,λᾰμβᾰ́νησθον,λᾰμβᾰ́νησθον,λᾰμβᾰνώμεθᾰ,λᾰμβᾰ́νησθε,λᾰμβᾰ́νωνται,
optative,λᾰμβᾰνοίμην,λᾰμβᾰ́νοιο,λᾰμβᾰ́νοιτο,λᾰμβᾰ́νοισθον,λᾰμβᾰνοίσθην,λᾰμβᾰνοίμεθᾰ,λᾰμβᾰ́νοισθε,λᾰμβᾰ́νοιντο,
imperative,,λᾰμβᾰ́νου,λᾰμβᾰνέσθω,λᾰμβᾰ́νεσθον,λᾰμβᾰνέσθων,,λᾰμβᾰ́νεσθε,λᾰμβᾰνέσθων,
,active,middle/passive,,,,,,,
infinitive,λᾰμβᾰ́νειν,λᾰμβᾰ́νεσθαι,,,,,,,
participle,m,λᾰμβᾰ́νων,λᾰμβᾰνόμενος,,,,,,
f,λᾰμβᾰ́νουσᾰ,λᾰμβᾰνομένη,,,,,,,
n,λᾰμβᾰ́νον,λᾰμβᾰνόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
