0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἀποθνῄσκω,ἀποθνῄσκεις,ἀποθνῄσκει,ἀποθνῄσκετον,ἀποθνῄσκετον,ἀποθνῄσκομεν,ἀποθνῄσκετε,ἀποθνῄσκουσῐ(ν)
subjunctive,ἀποθνῄσκω,ἀποθνῄσκῃς,ἀποθνῄσκῃ,ἀποθνῄσκητον,ἀποθνῄσκητον,ἀποθνῄσκωμεν,ἀποθνῄσκητε,ἀποθνῄσκωσῐ(ν),
optative,ἀποθνῄσκοιμῐ,ἀποθνῄσκοις,ἀποθνῄσκοι,ἀποθνῄσκοιτον,ἀποθνῃσκοίτην,ἀποθνῄσκοιμεν,ἀποθνῄσκοιτε,ἀποθνῄσκοιεν,
imperative,,ἀπόθνῃσκε,ἀποθνῃσκέτω,ἀποθνῄσκετον,ἀποθνῃσκέτων,,ἀποθνῄσκετε,ἀποθνῃσκόντων,
,active,,,,,,,,
infinitive,ἀποθνῄσκειν,,,,,,,,
participle,m,ἀποθνῄσκων,,,,,,,
f,ἀποθνῄσκουσᾰ,,,,,,,,
n,ἀποθνῇσκον,,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἀπέθνῃσκον,ἀπέθνῃσκες,ἀπέθνῃσκε(ν),ἀπεθνῄσκετον,ἀπεθνῃσκέτην,ἀπεθνῄσκομεν,ἀπεθνῄσκετε,ἀπέθνῃσκον
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
middle,indicative,ἀποθανέομαι,"ἀποθανέῃ,ἀποθανέει",ἀποθανέεται,ἀποθανέεσθον,ἀποθανέεσθον,ἀποθανεόμεθᾰ,ἀποθανέεσθε,ἀποθανέονται
optative,ἀποθανεοίμην,ἀποθανέοιο,ἀποθανέοιτο,ἀποθανέοισθον,ἀποθανεοίσθην,ἀποθανεοίμεθᾰ,ἀποθανέοισθε,ἀποθανέοιντο,
,,middle,,,,,,,
infinitive,,ἀποθανέεσθαι,,,,,,,
participle,m,,ἀποθανεόμενος,,,,,,
f,,ἀποθανεομένη,,,,,,,
n,,ἀποθανεόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
middle,indicative,ἀποθανοῦμαι,ἀποθανῇ,ἀποθανεῖται,ἀποθανεῖσθον,ἀποθανεῖσθον,ἀποθανούμεθᾰ,ἀποθανεῖσθε,ἀποθανοῦνται
optative,ἀποθανοίμην,ἀποθανοῖο,ἀποθανοῖτο,ἀποθανοῖσθον,ἀποθανοίσθην,ἀποθανοίμεθᾰ,ἀποθανοῖσθε,ἀποθανοῖντο,
,,middle,,,,,,,
infinitive,,ἀποθανεῖσθαι,,,,,,,
participle,m,,ἀποθανούμενος,,,,,,
f,,ἀποθανουμένη,,,,,,,
n,,ἀποθανούμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἀπέθανον,ἀπέθανες,ἀπέθανε(ν),ἀπεθάνετον,ἀπεθανέτην,ἀπεθάνομεν,ἀπεθάνετε,ἀπέθανον
subjunctive,ἀποθάνω,ἀποθάνῃς,ἀποθάνῃ,ἀποθάνητον,ἀποθάνητον,ἀποθάνωμεν,ἀποθάνητε,ἀποθάνωσῐ(ν),
optative,ἀποθάνοιμῐ,ἀποθάνοις,ἀποθάνοι,ἀποθάνοιτον,ἀποθανοίτην,ἀποθάνοιμεν,ἀποθάνοιτε,ἀποθάνοιεν,
imperative,,ἀπόθανε,ἀποθανέτω,ἀποθάνετον,ἀποθανέτων,,ἀποθάνετε,ἀποθανόντων,
,active,,,,,,,,
infinitive,ἀποθανεῖν,,,,,,,,
participle,m,ἀποθανών,,,,,,,
f,ἀποθανοῦσᾰ,,,,,,,,
n,ἀποθανόν,,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
