0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,τῐ́θημῐ,τῐ́θης,τῐ́θησῐ(ν),τῐ́θετον,τῐ́θετον,τῐ́θεμεν,τῐ́θετε,τῐθέᾱσῐ(ν)
subjunctive,τῐθῶ,τῐθῇς,τῐθῇ,τῐθῆτον,τῐθῆτον,τῐθῶμεν,τῐθῆτε,τῐθῶσῐ(ν),
optative,τῐθείην,τῐθείης,τῐθείη,"τῐθεῖτον,τῐθείητον","τῐθείτην,τῐθειήτην","τῐθεῖμεν,τῐθείημεν","τῐθεῖτε,τῐθείητε","τῐθεῖεν,τῐθείησᾰν",
imperative,,τῐ́θει,τῐθέτω,τῐ́θετον,τῐθέτων,,τῐ́θετε,τῐθέντων,
middle/passive,indicative,τῐ́θεμαι,τῐ́θεσαι,τῐ́θεται,τῐ́θεσθον,τῐ́θεσθον,τῐθέμεθᾰ,τῐ́θεσθε,τῐ́θενται
subjunctive,τῐθῶμαι,τῐθῇ,τῐθῆται,τῐθῆσθον,τῐθῆσθον,τῐθώμεθᾰ,τῐθῆσθε,τῐθῶνται,
optative,τῐθείμην,τῐθεῖο,"τῐθεῖτο,τῐθοῖτο","τῐθεῖσθον,τῐθοῖσθον","τῐθείσθην,τῐθοίσθην","τῐθείμεθᾰ,τῐθοίμεθᾰ","τῐθεῖσθε,τῐθοῖσθε","τῐθεῖντο,τῐθοῖντο",
imperative,,τῐ́θεσο,τῐθέσθω,τῐ́θεσθον,τῐθέσθων,,τῐ́θεσθε,τῐθέσθων,
,active,middle/passive,,,,,,,
infinitive,τῐθέναι,τῐ́θεσθαι,,,,,,,
participle,m,τῐθείς,τῐθέμενος,,,,,,
f,τῐθεῖσᾰ,τῐθεμένη,,,,,,,
n,τῐθέν,τῐθέμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἐτῐ́θην,ἐτῐ́θεις,ἐτῐ́θει,ἐτῐ́θετον,ἐτῐθέτην,ἐτῐ́θεμεν,ἐτῐ́θετε,ἐτῐ́θεσᾰν
middle/passive,indicative,ἐτῐθέμην,ἐτῐ́θεσο,ἐτῐ́θετο,ἐτῐ́θεσθον,ἐτῐθέσθην,ἐτῐθέμεθᾰ,ἐτῐ́θεσθε,ἐτῐ́θεντο
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
