0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἱδρῶ,ἱδρῷς,ἱδρῷ,ἱδρῶτον,ἱδρῶτον,ἱδρῶμεν,ἱδρῶτε,ἱδρῶσῐ(ν)
subjunctive,ἱδρῶ,ἱδρῷς,ἱδρῷ,ἱδρῶτον,ἱδρῶτον,ἱδρῶμεν,ἱδρῶτε,ἱδρῶσῐ(ν),
optative,"ἱδρῷην,ἱδρῷμῐ","ἱδρῷης,ἱδρῷς","ἱδρῷη,ἱδρῷ","ἱδρῷτον,ἱδρῷητον","ἱδρῷτην,ἱδρῳήτην","ἱδρῷμεν,ἱδρῷημεν","ἱδρῷτε,ἱδρῷητε","ἱδρῷεν,ἱδρῷησᾰν",
imperative,,ἵδρω,ἱδρώτω,ἱδρῶτον,ἱδρώτων,,ἱδρῶτε,ἱδρώντων,
,active,,,,,,,,
infinitive,ἱδρῶν,,,,,,,,
participle,m,ἱδρῶν,,,,,,,
f,ἱδρῶσᾰ,,,,,,,,
n,ἱδρῶν,,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἵδρων,ἵδρως,ἵδρω,ἱδρῶτον,ἱδρώτην,ἱδρῶμεν,ἱδρῶτε,ἵδρων
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἱδρώσω,ἱδρώσεις,ἱδρώσει,ἱδρώσετον,ἱδρώσετον,ἱδρώσομεν,ἱδρώσετε,ἱδρώσουσῐ(ν)
optative,ἱδρώσοιμῐ,ἱδρώσοις,ἱδρώσοι,ἱδρώσοιτον,ἱδρώσοίτην,ἱδρώσοιμεν,ἱδρώσοιτε,ἱδρώσοιεν,
,active,,,,,,,,
infinitive,ἱδρώσειν,,,,,,,,
participle,m,ἱδρώσων,,,,,,,
f,ἱδρώσουσᾰ,,,,,,,,
n,ἱδρώσον,,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἵδρωσᾰ,ἵδρωσᾰς,ἵδρωσε(ν),ἱδρώσᾰτον,ἱδρωσᾰ́την,ἱδρώσᾰμεν,ἱδρώσᾰτε,ἵδρωσᾰν
