0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ὄζω,ὄζεις,ὄζει,ὄζετον,ὄζετον,ὄζομεν,ὄζετε,ὄζουσῐ(ν)
subjunctive,ὄζω,ὄζῃς,ὄζῃ,ὄζητον,ὄζητον,ὄζωμεν,ὄζητε,ὄζωσῐ(ν),
optative,ὄζοιμῐ,ὄζοις,ὄζοι,ὄζοιτον,ὀζοίτην,ὄζοιμεν,ὄζοιτε,ὄζοιεν,
imperative,,ὄζε,ὀζέτω,ὄζετον,ὀζέτων,,ὄζετε,ὀζόντων,
middle/passive,indicative,ὄζομαι,"ὄζῃ,ὄζει",ὄζεται,ὄζεσθον,ὄζεσθον,ὀζόμεθᾰ,ὄζεσθε,ὄζονται
subjunctive,ὄζωμαι,ὄζῃ,ὄζηται,ὄζησθον,ὄζησθον,ὀζώμεθᾰ,ὄζησθε,ὄζωνται,
optative,ὀζοίμην,ὄζοιο,ὄζοιτο,ὄζοισθον,ὀζοίσθην,ὀζοίμεθᾰ,ὄζοισθε,ὄζοιντο,
imperative,,ὄζου,ὀζέσθω,ὄζεσθον,ὀζέσθων,,ὄζεσθε,ὀζέσθων,
,active,middle/passive,,,,,,,
infinitive,ὄζειν,ὄζεσθαι,,,,,,,
participle,m,ὄζων,ὀζόμενος,,,,,,
f,ὄζουσᾰ,ὀζομένη,,,,,,,
n,ὄζον,ὀζόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ὄσδω,ὄσδεις,ὄσδει,ὄσδετον,ὄσδετον,ὄσδομεν,ὄσδετε,ὄσδουσῐ(ν)
subjunctive,ὄσδω,ὄσδῃς,ὄσδῃ,ὄσδητον,ὄσδητον,ὄσδωμεν,ὄσδητε,ὄσδωσῐ(ν),
optative,ὄσδοιμῐ,ὄσδοις,ὄσδοι,ὄσδοιτον,ὀσδοίτην,ὄσδοιμεν,ὄσδοιτε,ὄσδοιεν,
imperative,,ὄσδε,ὀσδέτω,ὄσδετον,ὀσδέτων,,ὄσδετε,ὀσδόντων,
middle/passive,indicative,ὄσδομαι,"ὄσδῃ,ὄσδει",ὄσδεται,ὄσδεσθον,ὄσδεσθον,ὀσδόμεθᾰ,ὄσδεσθε,ὄσδονται
subjunctive,ὄσδωμαι,ὄσδῃ,ὄσδηται,ὄσδησθον,ὄσδησθον,ὀσδώμεθᾰ,ὄσδησθε,ὄσδωνται,
