0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἀποπλήσσω,ἀποπλήσσεις,ἀποπλήσσει,ἀποπλήσσετον,ἀποπλήσσετον,ἀποπλήσσομεν,ἀποπλήσσετε,ἀποπλήσσουσῐ(ν)
subjunctive,ἀποπλήσσω,ἀποπλήσσῃς,ἀποπλήσσῃ,ἀποπλήσσητον,ἀποπλήσσητον,ἀποπλήσσωμεν,ἀποπλήσσητε,ἀποπλήσσωσῐ(ν),
optative,ἀποπλήσσοιμῐ,ἀποπλήσσοις,ἀποπλήσσοι,ἀποπλήσσοιτον,ἀποπλησσοίτην,ἀποπλήσσοιμεν,ἀποπλήσσοιτε,ἀποπλήσσοιεν,
imperative,,ἀπόπλησσε,ἀποπλησσέτω,ἀποπλήσσετον,ἀποπλησσέτων,,ἀποπλήσσετε,ἀποπλησσόντων,
middle/passive,indicative,ἀποπλήσσομαι,"ἀποπλήσσῃ,ἀποπλήσσει",ἀποπλήσσεται,ἀποπλήσσεσθον,ἀποπλήσσεσθον,ἀποπλησσόμεθᾰ,ἀποπλήσσεσθε,ἀποπλήσσονται
subjunctive,ἀποπλήσσωμαι,ἀποπλήσσῃ,ἀποπλήσσηται,ἀποπλήσσησθον,ἀποπλήσσησθον,ἀποπλησσώμεθᾰ,ἀποπλήσσησθε,ἀποπλήσσωνται,
optative,ἀποπλησσοίμην,ἀποπλήσσοιο,ἀποπλήσσοιτο,ἀποπλήσσοισθον,ἀποπλησσοίσθην,ἀποπλησσοίμεθᾰ,ἀποπλήσσοισθε,ἀποπλήσσοιντο,
imperative,,ἀποπλήσσου,ἀποπλησσέσθω,ἀποπλήσσεσθον,ἀποπλησσέσθων,,ἀποπλήσσεσθε,ἀποπλησσέσθων,
,active,middle/passive,,,,,,,
infinitive,ἀποπλήσσειν,ἀποπλήσσεσθαι,,,,,,,
participle,m,ἀποπλήσσων,ἀποπλησσόμενος,,,,,,
f,ἀποπλήσσουσᾰ,ἀποπλησσομένη,,,,,,,
n,ἀποπλῆσσον,ἀποπλησσόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἀποπλήττω,ἀποπλήττεις,ἀποπλήττει,ἀποπλήττετον,ἀποπλήττετον,ἀποπλήττομεν,ἀποπλήττετε,ἀποπλήττουσῐ(ν)
