0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἀγαπᾰ́ω,ἀγαπᾰ́εις,ἀγαπᾰ́ει,ἀγαπᾰ́ετον,ἀγαπᾰ́ετον,ἀγαπᾰ́ομεν,ἀγαπᾰ́ετε,ἀγαπᾰ́ουσῐ(ν)
subjunctive,ἀγαπᾰ́ω,ἀγαπᾰ́ῃς,ἀγαπᾰ́ῃ,ἀγαπᾰ́ητον,ἀγαπᾰ́ητον,ἀγαπᾰ́ωμεν,ἀγαπᾰ́ητε,ἀγαπᾰ́ωσῐ(ν),
optative,ἀγαπᾰ́οιμῐ,ἀγαπᾰ́οις,ἀγαπᾰ́οι,ἀγαπᾰ́οιτον,ἀγαπᾰοίτην,ἀγαπᾰ́οιμεν,ἀγαπᾰ́οιτε,ἀγαπᾰ́οιεν,
imperative,,ἀγάπᾰε,ἀγαπᾰέτω,ἀγαπᾰ́ετον,ἀγαπᾰέτων,,ἀγαπᾰ́ετε,ἀγαπᾰόντων,
middle/passive,indicative,ἀγαπᾰ́ομαι,"ἀγαπᾰ́ῃ,ἀγαπᾰ́ει",ἀγαπᾰ́εται,ἀγαπᾰ́εσθον,ἀγαπᾰ́εσθον,ἀγαπᾰόμεθᾰ,ἀγαπᾰ́εσθε,ἀγαπᾰ́ονται
subjunctive,ἀγαπᾰ́ωμαι,ἀγαπᾰ́ῃ,ἀγαπᾰ́ηται,ἀγαπᾰ́ησθον,ἀγαπᾰ́ησθον,ἀγαπᾰώμεθᾰ,ἀγαπᾰ́ησθε,ἀγαπᾰ́ωνται,
optative,ἀγαπᾰοίμην,ἀγαπᾰ́οιο,ἀγαπᾰ́οιτο,ἀγαπᾰ́οισθον,ἀγαπᾰοίσθην,ἀγαπᾰοίμεθᾰ,ἀγαπᾰ́οισθε,ἀγαπᾰ́οιντο,
imperative,,ἀγαπᾰ́ου,ἀγαπᾰέσθω,ἀγαπᾰ́εσθον,ἀγαπᾰέσθων,,ἀγαπᾰ́εσθε,ἀγαπᾰέσθων,
,active,middle/passive,,,,,,,
infinitive,ἀγαπᾰ́ειν,ἀγαπᾰ́εσθαι,,,,,,,
participle,m,ἀγαπᾰ́ων,ἀγαπᾰόμενος,,,,,,
f,ἀγαπᾰ́ουσᾰ,ἀγαπᾰομένη,,,,,,,
n,ἀγαπᾰ́ον,ἀγαπᾰόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
