0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
middle,indicative,τλήσομαι,"τλήσῃ,τλήσει",τλήσεται,τλήσεσθον,τλήσεσθον,τλησόμεθᾰ,τλήσεσθε,τλήσονται
optative,τλησοίμην,τλήσοιο,τλήσοιτο,τλήσοισθον,τλησοίσθην,τλησοίμεθᾰ,τλήσοισθε,τλήσοιντο,
,,middle,,,,,,,
infinitive,,τλήσεσθαι,,,,,,,
participle,m,,τλησόμενος,,,,,,
f,,τλησομένη,,,,,,,
n,,τλησόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
middle,indicative,τλάσομαι,"τλάσῃ,τλάσει",τλάσεται,τλάσεσθον,τλάσεσθον,τλασόμεθᾰ,τλάσεσθε,τλάσονται
optative,τλασοίμην,τλάσοιο,τλάσοιτο,τλάσοισθον,τλασοίσθην,τλασοίμεθᾰ,τλάσοισθε,τλάσοιντο,
,,middle,,,,,,,
infinitive,,τλάσεσθαι,,,,,,,
participle,m,,τλασόμενος,,,,,,
f,,τλασομένη,,,,,,,
n,,τλασόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
middle,indicative,ταλάσσομαι,"ταλάσσῃ,ταλάσσει",ταλάσσεται,ταλάσσεσθον,ταλάσσεσθον,ταλασσόμεθᾰ,ταλάσσεσθε,ταλάσσονται
optative,ταλασσοίμην,ταλάσσοιο,ταλάσσοιτο,ταλάσσοισθον,ταλασσοίσθην,ταλασσοίμεθᾰ,ταλάσσοισθε,ταλάσσοιντο,
,,middle,,,,,,,
infinitive,,ταλάσσεσθαι,,,,,,,
participle,m,,ταλασσόμενος,,,,,,
f,,ταλασσομένη,,,,,,,
n,,ταλασσόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἐτάλασσᾰ,ἐτάλασσᾰς,ἐτάλασσε(ν),ἐταλάσσᾰτον,ἐταλασσᾰ́την,ἐταλάσσᾰμεν,ἐταλάσσᾰτε,ἐτάλασσᾰν
