0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἄγχω,ἄγχεις,ἄγχει,ἄγχετον,ἄγχετον,ἄγχομεν,ἄγχετε,ἄγχουσῐ(ν)
subjunctive,ἄγχω,ἄγχῃς,ἄγχῃ,ἄγχητον,ἄγχητον,ἄγχωμεν,ἄγχητε,ἄγχωσῐ(ν),
optative,ἄγχοιμῐ,ἄγχοις,ἄγχοι,ἄγχοιτον,ἀγχοίτην,ἄγχοιμεν,ἄγχοιτε,ἄγχοιεν,
imperative,,ἆγχε,ἀγχέτω,ἄγχετον,ἀγχέτων,,ἄγχετε,ἀγχόντων,
middle/passive,indicative,ἄγχομαι,"ἄγχῃ,ἄγχει",ἄγχεται,ἄγχεσθον,ἄγχεσθον,ἀγχόμεθᾰ,ἄγχεσθε,ἄγχονται
subjunctive,ἄγχωμαι,ἄγχῃ,ἄγχηται,ἄγχησθον,ἄγχησθον,ἀγχώμεθᾰ,ἄγχησθε,ἄγχωνται,
optative,ἀγχοίμην,ἄγχοιο,ἄγχοιτο,ἄγχοισθον,ἀγχοίσθην,ἀγχοίμεθᾰ,ἄγχοισθε,ἄγχοιντο,
imperative,,ἄγχου,ἀγχέσθω,ἄγχεσθον,ἀγχέσθων,,ἄγχεσθε,ἀγχέσθων,
,active,middle/passive,,,,,,,
infinitive,ἄγχειν,ἄγχεσθαι,,,,,,,
participle,m,ἄγχων,ἀγχόμενος,,,,,,
f,ἄγχουσᾰ,ἀγχομένη,,,,,,,
n,ἆγχον,ἀγχόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἦγχον,ἦγχες,ἦγχε(ν),ἤγχετον,ἠγχέτην,ἤγχομεν,ἤγχετε,ἦγχον
middle/passive,indicative,ἠγχόμην,ἤγχου,ἤγχετο,ἤγχεσθον,ἠγχέσθην,ἠγχόμεθᾰ,ἤγχεσθε,ἤγχοντο
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἄγξω,ἄγξεις,ἄγξει,ἄγξετον,ἄγξετον,ἄγξομεν,ἄγξετε,ἄγξουσῐ(ν)
optative,ἄγξοιμῐ,ἄγξοις,ἄγξοι,ἄγξοιτον,ἀγξοίτην,ἄγξοιμεν,ἄγξοιτε,ἄγξοιεν,
,active,,,,,,,,
infinitive,ἄγξειν,,,,,,,,
participle,m,ἄγξων,,,,,,,
f,ἄγξουσᾰ,,,,,,,,
n,ἆγξον,,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἦγξᾰ,ἦγξᾰς,ἦγξε(ν),ἤγξᾰτον,ἠγξᾰ́την,ἤγξᾰμεν,ἤγξᾰτε,ἦγξᾰν
subjunctive,ἄγξω,ἄγξῃς,ἄγξῃ,ἄγξητον,ἄγξητον,ἄγξωμεν,ἄγξητε,ἄγξωσῐ(ν),
optative,ἄγξαιμῐ,"ἄγξειᾰς,ἄγξαις","ἄγξειε(ν),ἄγξαι",ἄγξαιτον,ἀγξαίτην,ἄγξαιμεν,ἄγξαιτε,"ἄγξειᾰν,ἄγξαιεν",
imperative,,ἆγξον,ἀγξᾰ́τω,ἄγξᾰτον,ἀγξᾰ́των,,ἄγξᾰτε,ἀγξᾰ́ντων,
,active,,,,,,,,
infinitive,ἆγξαι,,,,,,,,
participle,m,ἄγξᾱς,,,,,,,
f,ἄγξᾱσᾰ,,,,,,,,
n,ἆγξᾰν,,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
