0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἐπαινέω,ἐπαινέεις,ἐπαινέει,ἐπαινέετον,ἐπαινέετον,ἐπαινέομεν,ἐπαινέετε,ἐπαινέουσῐ(ν)
subjunctive,ἐπαινέω,ἐπαινέῃς,ἐπαινέῃ,ἐπαινέητον,ἐπαινέητον,ἐπαινέωμεν,ἐπαινέητε,ἐπαινέωσῐ(ν),
optative,ἐπαινέοιμῐ,ἐπαινέοις,ἐπαινέοι,ἐπαινέοιτον,ἐπαινεοίτην,ἐπαινέοιμεν,ἐπαινέοιτε,ἐπαινέοιεν,
imperative,,ἐπαίνεε,ἐπαινεέτω,ἐπαινέετον,ἐπαινεέτων,,ἐπαινέετε,ἐπαινεόντων,
middle/passive,indicative,ἐπαινέομαι,"ἐπαινέῃ,ἐπαινέει",ἐπαινέεται,ἐπαινέεσθον,ἐπαινέεσθον,ἐπαινεόμεθᾰ,ἐπαινέεσθε,ἐπαινέονται
subjunctive,ἐπαινέωμαι,ἐπαινέῃ,ἐπαινέηται,ἐπαινέησθον,ἐπαινέησθον,ἐπαινεώμεθᾰ,ἐπαινέησθε,ἐπαινέωνται,
optative,ἐπαινεοίμην,ἐπαινέοιο,ἐπαινέοιτο,ἐπαινέοισθον,ἐπαινεοίσθην,ἐπαινεοίμεθᾰ,ἐπαινέοισθε,ἐπαινέοιντο,
imperative,,ἐπαινέου,ἐπαινεέσθω,ἐπαινέεσθον,ἐπαινεέσθων,,ἐπαινέεσθε,ἐπαινεέσθων,
,active,middle/passive,,,,,,,
infinitive,ἐπαινέειν,ἐπαινέεσθαι,,,,,,,
participle,m,ἐπαινέων,ἐπαινεόμενος,,,,,,
f,ἐπαινέουσᾰ,ἐπαινεομένη,,,,,,,
n,ἐπαινέον,ἐπαινεόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἐπαινῶ,ἐπαινεῖς,ἐπαινεῖ,ἐπαινεῖτον,ἐπαινεῖτον,ἐπαινοῦμεν,ἐπαινεῖτε,ἐπαινοῦσῐ(ν)
subjunctive,ἐπαινῶ,ἐπαινῇς,ἐπαινῇ,ἐπαινῆτον,ἐπαινῆτον,ἐπαινῶμεν,ἐπαινῆτε,ἐπαινῶσῐ(ν),
