0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,φοιτᾰ́ω,φοιτᾰ́εις,φοιτᾰ́ει,φοιτᾰ́ετον,φοιτᾰ́ετον,φοιτᾰ́ομεν,φοιτᾰ́ετε,φοιτᾰ́ουσῐ(ν)
subjunctive,φοιτᾰ́ω(μῐ),φοιτᾰ́ῃσ(θᾰ),φοιτᾰ́ῃ(σῐ),φοιτᾰ́ητον,φοιτᾰ́ητον,φοιτᾰ́ωμεν,φοιτᾰ́ητε,φοιτᾰ́ωσῐ(ν),
optative,φοιτᾰ́οιμῐ,φοιτᾰ́οισ(θᾰ),φοιτᾰ́οι,φοιτᾰ́οιτον,φοιτᾰοίτην,φοιτᾰ́οιμεν,φοιτᾰ́οιτε,φοιτᾰ́οιεν,
imperative,,φοίτᾰε,φοιτᾰέτω,φοιτᾰ́ετον,φοιτᾰέτων,,φοιτᾰ́ετε,φοιτᾰόντων,
,active,,,,,,,,
infinitive,φοιτᾰ́ειν,,,,,,,,
participle,m,φοιτᾰ́ων,,,,,,,
f,φοιτᾰ́ουσᾰ,,,,,,,,
n,φοιτᾰ́ον,,,,,,,,
Notes:,"Dialects other than Attic are not well attested. Some forms are based on conjecture. Use with caution. For more details, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,φοιτῶ,φοιτᾷς,φοιτᾷ,φοιτᾶτον,φοιτᾶτον,φοιτῶμεν,φοιτᾶτε,φοιτῶσῐ(ν)
subjunctive,φοιτῶ,φοιτᾷς,φοιτᾷ,φοιτᾶτον,φοιτᾶτον,φοιτῶμεν,φοιτᾶτε,φοιτῶσῐ(ν),
optative,"φοιτῴην,φοιτῷμῐ","φοιτῴης,φοιτῷς","φοιτῴη,φοιτῷ","φοιτῷτον,φοιτῴητον","φοιτῴτην,φοιτῳήτην","φοιτῷμεν,φοιτῴημεν","φοιτῷτε,φοιτῴητε","φοιτῷεν,φοιτῴησᾰν",
imperative,,φοίτᾱ,φοιτᾱ́τω,φοιτᾶτον,φοιτᾱ́των,,φοιτᾶτε,φοιτώντων,
,active,,,,,,,,
infinitive,φοιτᾶν,,,,,,,,
participle,m,φοιτῶν,,,,,,,
f,φοιτῶσᾰ,,,,,,,,
n,φοιτῶν,,,,,,,,
Notes:,"Dialects other than Attic are not well attested. Some forms are based on conjecture. Use with caution. For more details, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
