0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
middle/passive,indicative,ἔρᾰμαι,ἔρᾰσαι,ἔρᾰται,ἔρᾰσθον,ἔρᾰσθον,ἐρᾰ́μεθᾰ,ἔρᾰσθε,ἔρᾰνται
subjunctive,ἐρῶμαι,ἐρῇ,ἐρῆται,ἐρῆσθον,ἐρῆσθον,ἐρώμεθᾰ,ἐρῆσθε,ἐρῶνται,
optative,ἐραίμην,ἐραῖο,ἐραῖτο,ἐραῖσθον,ἐραίσθην,ἐραίμεθᾰ,ἐραῖσθε,ἐραῖντο,
imperative,,ἔρᾰσο,ἐρᾰ́σθω,ἔρᾰσθον,ἐρᾰ́σθων,,ἔρᾰσθε,ἐρᾰ́σθων,
,,middle/passive,,,,,,,
infinitive,,ἔρᾰσθαι,,,,,,,
participle,m,,ἐρᾰ́μενος,,,,,,
f,,ἐρᾰμένη,,,,,,,
n,,ἐρᾰ́μενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
middle/passive,indicative,ἠρᾰ́μην,ἤρᾰσο,ἤρᾰτο,ἤρᾰσθον,ἠρᾰ́σθην,ἠρᾰ́μεθᾰ,ἤρᾰσθε,ἤρᾰντο
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
passive,indicative,ἐρασθήσομαι,ἐρασθήσῃ,ἐρασθήσεται,ἐρασθήσεσθον,ἐρασθήσεσθον,ἐρασθησόμεθᾰ,ἐρασθήσεσθε,ἐρασθήσονται
optative,ἐρασθησοίμην,ἐρασθήσοιο,ἐρασθήσοιτο,ἐρασθήσοισθον,ἐρασθησοίσθην,ἐρασθησοίμεθᾰ,ἐρασθήσοισθε,ἐρασθήσοιντο,
,,,passive,,,,,,
infinitive,,,ἐρασθήσεσθαι,,,,,,
participle,m,,,ἐρασθησόμενος,,,,,
f,,,ἐρασθησομένη,,,,,,
n,,,ἐρασθησόμενον,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
passive,indicative,ἠράσθην,ἠράσθης,ἠράσθη,ἠράσθητον,ἠρασθήτην,ἠράσθημεν,ἠράσθητε,ἠράσθησᾰν
