0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ὀμείχω,ὀμείχεις,ὀμείχει,ὀμείχετον,ὀμείχετον,ὀμείχομεν,ὀμείχετε,ὀμείχουσῐ(ν)
subjunctive,ὀμείχω,ὀμείχῃς,ὀμείχῃ,ὀμείχητον,ὀμείχητον,ὀμείχωμεν,ὀμείχητε,ὀμείχωσῐ(ν),
optative,ὀμείχοιμῐ,ὀμείχοις,ὀμείχοι,ὀμείχοιτον,ὀμειχοίτην,ὀμείχοιμεν,ὀμείχοιτε,ὀμείχοιεν,
imperative,,ὄμειχε,ὀμειχέτω,ὀμείχετον,ὀμειχέτων,,ὀμείχετε,ὀμειχόντων,
,active,,,,,,,,
infinitive,ὀμείχειν,,,,,,,,
participle,m,ὀμείχων,,,,,,,
f,ὀμείχουσᾰ,,,,,,,,
n,ὀμεῖχον,,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ὤμειχον,ὤμειχες,ὤμειχε(ν),ὠμείχετον,ὠμειχέτην,ὠμείχομεν,ὠμείχετε,ὤμειχον
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ὤμειξᾰ,ὤμειξᾰς,ὤμειξε(ν),ὠμείξᾰτον,ὠμειξᾰ́την,ὠμείξᾰμεν,ὠμείξᾰτε,ὤμειξᾰν
subjunctive,ὀμείξω,ὀμείξῃς,ὀμείξῃ,ὀμείξητον,ὀμείξητον,ὀμείξωμεν,ὀμείξητε,ὀμείξωσῐ(ν),
optative,ὀμείξαιμῐ,"ὀμείξειᾰς,ὀμείξαις","ὀμείξειε(ν),ὀμείξαι",ὀμείξαιτον,ὀμειξαίτην,ὀμείξαιμεν,ὀμείξαιτε,"ὀμείξειᾰν,ὀμείξαιεν",
imperative,,ὄμειξον,ὀμειξᾰ́τω,ὀμείξᾰτον,ὀμειξᾰ́των,,ὀμείξᾰτε,ὀμειξᾰ́ντων,
,active,,,,,,,,
infinitive,ὀμεῖξαι,,,,,,,,
participle,m,ὀμείξᾱς,,,,,,,
f,ὀμείξᾱσᾰ,,,,,,,,
n,ὀμεῖξᾰν,,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
