0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἑτοιμᾰ́ζω,ἑτοιμᾰ́ζεις,ἑτοιμᾰ́ζει,ἑτοιμᾰ́ζετον,ἑτοιμᾰ́ζετον,ἑτοιμᾰ́ζομεν,ἑτοιμᾰ́ζετε,ἑτοιμᾰ́ζουσῐ(ν)
subjunctive,ἑτοιμᾰ́ζω,ἑτοιμᾰ́ζῃς,ἑτοιμᾰ́ζῃ,ἑτοιμᾰ́ζητον,ἑτοιμᾰ́ζητον,ἑτοιμᾰ́ζωμεν,ἑτοιμᾰ́ζητε,ἑτοιμᾰ́ζωσῐ(ν),
optative,ἑτοιμᾰ́ζοιμῐ,ἑτοιμᾰ́ζοις,ἑτοιμᾰ́ζοι,ἑτοιμᾰ́ζοιτον,ἑτοιμᾰζοίτην,ἑτοιμᾰ́ζοιμεν,ἑτοιμᾰ́ζοιτε,ἑτοιμᾰ́ζοιεν,
imperative,,ἑτοίμᾰζε,ἑτοιμᾰζέτω,ἑτοιμᾰ́ζετον,ἑτοιμᾰζέτων,,ἑτοιμᾰ́ζετε,ἑτοιμᾰζόντων,
middle/passive,indicative,ἑτοιμᾰ́ζομαι,"ἑτοιμᾰ́ζῃ,ἑτοιμᾰ́ζει",ἑτοιμᾰ́ζεται,ἑτοιμᾰ́ζεσθον,ἑτοιμᾰ́ζεσθον,ἑτοιμᾰζόμεθᾰ,ἑτοιμᾰ́ζεσθε,ἑτοιμᾰ́ζονται
subjunctive,ἑτοιμᾰ́ζωμαι,ἑτοιμᾰ́ζῃ,ἑτοιμᾰ́ζηται,ἑτοιμᾰ́ζησθον,ἑτοιμᾰ́ζησθον,ἑτοιμᾰζώμεθᾰ,ἑτοιμᾰ́ζησθε,ἑτοιμᾰ́ζωνται,
optative,ἑτοιμᾰζοίμην,ἑτοιμᾰ́ζοιο,ἑτοιμᾰ́ζοιτο,ἑτοιμᾰ́ζοισθον,ἑτοιμᾰζοίσθην,ἑτοιμᾰζοίμεθᾰ,ἑτοιμᾰ́ζοισθε,ἑτοιμᾰ́ζοιντο,
imperative,,ἑτοιμᾰ́ζου,ἑτοιμᾰζέσθω,ἑτοιμᾰ́ζεσθον,ἑτοιμᾰζέσθων,,ἑτοιμᾰ́ζεσθε,ἑτοιμᾰζέσθων,
,active,middle/passive,,,,,,,
infinitive,ἑτοιμᾰ́ζειν,ἑτοιμᾰ́ζεσθαι,,,,,,,
participle,m,ἑτοιμᾰ́ζων,ἑτοιμᾰζόμενος,,,,,,
