0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἐπᾰνῑ́ημῐ,ἐπᾰνῑ́ης,ἐπᾰνῑ́ησῐ(ν),ἐπᾰνῑ́ετον,ἐπᾰνῑ́ετον,ἐπᾰνῑ́εμεν,ἐπᾰνῑ́ετε,ἐπᾰνῑᾶσι(ν)
subjunctive,ἐπᾰνῑῶ,ἐπᾰνῑῇς,ἐπᾰνῑῇ,ἐπᾰνῑῆτον,ἐπᾰνῑῆτον,ἐπᾰνῑῶμεν,ἐπᾰνῑῆτε,ἐπᾰνῑῶσῐ(ν),
optative,ἐπᾰνῑείην,ἐπᾰνῑείης,ἐπᾰνῑείη,"ἐπᾰνῑεῖτον,ἐπᾰνῑείητον","ἐπᾰνῑείτην,ἐπᾰνῑειήτην","ἐπᾰνῑεῖμεν,ἐπᾰνῑείημεν","ἐπᾰνῑεῖτε,ἐπᾰνῑείητε","ἐπᾰνῑεῖεν,ἐπᾰνῑείησᾰν",
imperative,,ἐπᾰνῑ́ει,ἐπᾰνῑέτω,ἐπᾰνῑ́ετον,ἐπᾰνῑέτων,,ἐπᾰνῑ́ετε,ἐπᾰνῑέντων,
middle/passive,indicative,ἐπᾰνῑ́εμαι,ἐπᾰνῑ́εσαι,ἐπᾰνῑ́εται,ἐπᾰνῑ́εσθον,ἐπᾰνῑ́εσθον,ἐπᾰνῑέμεθᾰ,ἐπᾰνῑ́εσθε,ἐπᾰνῑ́ενται
subjunctive,ἐπᾰνῑῶμαι,ἐπᾰνῑῇ,ἐπᾰνῑῆται,ἐπᾰνῑῆσθον,ἐπᾰνῑῆσθον,ἐπᾰνῑώμεθᾰ,ἐπᾰνῑῆσθε,ἐπᾰνῑῶνται,
optative,ἐπᾰνῑείμην,ἐπᾰνῑεῖο,"ἐπᾰνῑεῖτο,ἐπᾰνῑοῖτο","ἐπᾰνῑεῖσθον,ἐπᾰνῑοῖσθον","ἐπᾰνῑείσθην,ἐπᾰνῑοίσθην","ἐπᾰνῑείμεθᾰ,ἐπᾰνῑοίμεθᾰ","ἐπᾰνῑεῖσθε,ἐπᾰνῑοῖσθε","ἐπᾰνῑεῖντο,ἐπᾰνῑοῖντο",
imperative,,ἐπᾰνῑ́εσο,ἐπᾰνῑέσθω,ἐπᾰνῑ́εσθον,ἐπᾰνῑέσθων,,ἐπᾰνῑ́εσθε,ἐπᾰνῑέσθων,
,active,middle/passive,,,,,,,
infinitive,ἐπᾰνῑέναι,ἐπᾰνῑ́εσθαι,,,,,,,
participle,m,ἐπᾰνῑείς,ἐπᾰνῑέμενος,,,,,,
