0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
present,first,second,third,second,third,first,second,third,
middle/ passive,indicative,ἀσπάζομαι,ἀσπάζει/ἀσπάζῃ,ἀσπάζεται,ἀσπάζεσθον,ἀσπάζεσθον,ἀσπαζόμεθᾰ,ἀσπάζεσθε,ἀσπάζονται
subjunctive,ἀσπάζωμαι,ἀσπάζῃ,ἀσπάζηται,ἀσπάζησθον,ἀσπάζησθον,ἀσπαζώμεθᾰ,ἀσπάζησθε,ἀσπάζωνται,
optative,ἀσπαζοίμην,ἀσπάζοιο,ἀσπάζοιτο,ἀσπάζοισθον,ἀσπαζοίσθην,ἀσπαζοίμεθᾰ,ἀσπάζοισθε,ἀσπάζοιντο,
imperative,,ἀσπάζου,ἀσπαζέσθω,ἀσπάζεσθον,ἀσπαζέσθων,,ἀσπάζεσθε,ἀσπαζέσθων,
,infinitive,participle,,,,,,,
middle/passive,ἀσπάζεσθαι,"ἀσπαζόμενος , ἀσπαζομένη , ἀσπαζόμενον",,,,,,,
number,singular,dual,plural,,,,,,
future,first,second,third,second,third,first,second,third,
middle,indicative,ἀσπάσομαι,ἀσπάσει/ἀσπάσῃ,ἀσπάσεται,ἀσπάσεσθον,ἀσπάσεσθον,ἀσπασόμεθᾰ,ἀσπάσεσθε,ἀσπάσονται
optative,ἀσπασοίμην,ἀσπάσοιο,ἀσπάσοιτο,ἀσπάσοισθον,ἀσπασοίσθην,ἀσπασοίμεθᾰ,ἀσπάσοισθε,ἀσπάσοιντο,
,infinitive,participle,,,,,,,
infinitive,ἀσπάσεσθαι,"ἀσπασόμενος , ἀσπασομένη , ἀσπασόμενον",,,,,,,
