0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ὀλῐγοψῡχέω,ὀλῐγοψῡχέεις,ὀλῐγοψῡχέει,ὀλῐγοψῡχέετον,ὀλῐγοψῡχέετον,ὀλῐγοψῡχέομεν,ὀλῐγοψῡχέετε,ὀλῐγοψῡχέουσῐ(ν)
subjunctive,ὀλῐγοψῡχέω,ὀλῐγοψῡχέῃς,ὀλῐγοψῡχέῃ,ὀλῐγοψῡχέητον,ὀλῐγοψῡχέητον,ὀλῐγοψῡχέωμεν,ὀλῐγοψῡχέητε,ὀλῐγοψῡχέωσῐ(ν),
optative,ὀλῐγοψῡχέοιμῐ,ὀλῐγοψῡχέοις,ὀλῐγοψῡχέοι,ὀλῐγοψῡχέοιτον,ὀλῐγοψῡχεοίτην,ὀλῐγοψῡχέοιμεν,ὀλῐγοψῡχέοιτε,ὀλῐγοψῡχέοιεν,
imperative,,ὀλῐγοψῡ́χεε,ὀλῐγοψῡχεέτω,ὀλῐγοψῡχέετον,ὀλῐγοψῡχεέτων,,ὀλῐγοψῡχέετε,ὀλῐγοψῡχεόντων,
,active,,,,,,,,
infinitive,ὀλῐγοψῡχέειν,,,,,,,,
participle,m,ὀλῐγοψῡχέων,,,,,,,
f,ὀλῐγοψῡχέουσᾰ,,,,,,,,
n,ὀλῐγοψῡχέον,,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ὀλῐγοψῡχῶ,ὀλῐγοψῡχεῖς,ὀλῐγοψῡχεῖ,ὀλῐγοψῡχεῖτον,ὀλῐγοψῡχεῖτον,ὀλῐγοψῡχοῦμεν,ὀλῐγοψῡχεῖτε,ὀλῐγοψῡχοῦσῐ(ν)
subjunctive,ὀλῐγοψῡχῶ,ὀλῐγοψῡχῇς,ὀλῐγοψῡχῇ,ὀλῐγοψῡχῆτον,ὀλῐγοψῡχῆτον,ὀλῐγοψῡχῶμεν,ὀλῐγοψῡχῆτε,ὀλῐγοψῡχῶσῐ(ν),
optative,"ὀλῐγοψῡχοίην,ὀλῐγοψῡχοῖμῐ","ὀλῐγοψῡχοίης,ὀλῐγοψῡχοῖς","ὀλῐγοψῡχοίη,ὀλῐγοψῡχοῖ","ὀλῐγοψῡχοῖτον,ὀλῐγοψῡχοίητον","ὀλῐγοψῡχοίτην,ὀλῐγοψῡχοιήτην","ὀλῐγοψῡχοῖμεν,ὀλῐγοψῡχοίημεν","ὀλῐγοψῡχοῖτε,ὀλῐγοψῡχοίητε","ὀλῐγοψῡχοῖεν,ὀλῐγοψῡχοίησᾰν",
imperative,,ὀλῐγοψῡ́χει,ὀλῐγοψῡχείτω,ὀλῐγοψῡχεῖτον,ὀλῐγοψῡχείτων,,ὀλῐγοψῡχεῖτε,ὀλῐγοψῡχούντων,
,active,,,,,,,,
infinitive,ὀλῐγοψῡχεῖν,,,,,,,,
participle,m,ὀλῐγοψῡχῶν,,,,,,,
f,ὀλῐγοψῡχοῦσᾰ,,,,,,,,
n,ὀλῐγοψῡχοῦν,,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ὠλῐγοψῡ́χησᾰ,ὠλῐγοψῡ́χησᾰς,ὠλῐγοψῡ́χησε(ν),ὠλῐγοψῡχήσᾰτον,ὠλῐγοψῡχησᾰ́την,ὠλῐγοψῡχήσᾰμεν,ὠλῐγοψῡχήσᾰτε,ὠλῐγοψῡ́χησᾰν
subjunctive,ὀλῐγοψῡχήσω,ὀλῐγοψῡχήσῃς,ὀλῐγοψῡχήσῃ,ὀλῐγοψῡχήσητον,ὀλῐγοψῡχήσητον,ὀλῐγοψῡχήσωμεν,ὀλῐγοψῡχήσητε,ὀλῐγοψῡχήσωσῐ(ν),
optative,ὀλῐγοψῡχήσαιμῐ,"ὀλῐγοψῡχήσειᾰς,ὀλῐγοψῡχήσαις","ὀλῐγοψῡχήσειε(ν),ὀλῐγοψῡχήσαι",ὀλῐγοψῡχήσαιτον,ὀλῐγοψῡχησαίτην,ὀλῐγοψῡχήσαιμεν,ὀλῐγοψῡχήσαιτε,"ὀλῐγοψῡχήσειᾰν,ὀλῐγοψῡχήσαιεν",
imperative,,ὀλῐγοψῡ́χησον,ὀλῐγοψῡχησᾰ́τω,ὀλῐγοψῡχήσᾰτον,ὀλῐγοψῡχησᾰ́των,,ὀλῐγοψῡχήσᾰτε,ὀλῐγοψῡχησᾰ́ντων,
,active,,,,,,,,
infinitive,ὀλῐγοψῡχῆσαι,,,,,,,,
participle,m,ὀλῐγοψῡχήσᾱς,,,,,,,
f,ὀλῐγοψῡχήσᾱσᾰ,,,,,,,,
n,ὀλῐγοψῡχῆσᾰν,,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
