0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἔπεφνον,ἔπεφνες,ἔπεφνε(ν),ἐπέφνετον,ἐπεφνέτην,ἐπέφνομεν,ἐπέφνετε,ἔπεφνον
subjunctive,πέφνω,πέφνῃς,πέφνῃ,πέφνητον,πέφνητον,πέφνωμεν,πέφνητε,πέφνωσῐ(ν),
optative,πέφνοιμῐ,πέφνοις,πέφνοι,πέφνοιτον,πεφνοίτην,πέφνοιμεν,πέφνοιτε,πέφνοιεν,
imperative,,πέφνε,πεφνέτω,πέφνετον,πεφνέτων,,πέφνετε,πεφνόντων,
,active,,,,,,,,
infinitive,πεφνεῖν,,,,,,,,
participle,m,πεφνών,,,,,,,
f,πεφνοῦσᾰ,,,,,,,,
n,πεφνόν,,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,πέφνον,πέφνες,πέφνε(ν),πέφνετον,πεφνέτην,πέφνομεν,πέφνετε,πέφνον
subjunctive,πέφνω,πέφνῃς,πέφνῃ,πέφνητον,πέφνητον,πέφνωμεν,πέφνητε,πέφνωσῐ(ν),
optative,πέφνοιμῐ,πέφνοις,πέφνοι,πέφνοιτον,πεφνοίτην,πέφνοιμεν,πέφνοιτε,πέφνοιεν,
imperative,,πέφνε,πεφνέτω,πέφνετον,πεφνέτων,,πέφνετε,πεφνόντων,
,active,,,,,,,,
infinitive,πεφνεῖν,,,,,,,,
participle,m,πεφνών,,,,,,,
f,πεφνοῦσᾰ,,,,,,,,
n,πεφνόν,,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
