0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἀγνοέω,ἀγνοέεις,ἀγνοέει,ἀγνοέετον,ἀγνοέετον,ἀγνοέομεν,ἀγνοέετε,ἀγνοέουσῐ(ν)
subjunctive,ἀγνοέω,ἀγνοέῃς,ἀγνοέῃ,ἀγνοέητον,ἀγνοέητον,ἀγνοέωμεν,ἀγνοέητε,ἀγνοέωσῐ(ν),
optative,ἀγνοέοιμῐ,ἀγνοέοις,ἀγνοέοι,ἀγνοέοιτον,ἀγνοεοίτην,ἀγνοέοιμεν,ἀγνοέοιτε,ἀγνοέοιεν,
imperative,,ἀγνόεε,ἀγνοεέτω,ἀγνοέετον,ἀγνοεέτων,,ἀγνοέετε,ἀγνοεόντων,
middle/passive,indicative,ἀγνοέομαι,"ἀγνοέῃ,ἀγνοέει",ἀγνοέεται,ἀγνοέεσθον,ἀγνοέεσθον,ἀγνοεόμεθᾰ,ἀγνοέεσθε,ἀγνοέονται
subjunctive,ἀγνοέωμαι,ἀγνοέῃ,ἀγνοέηται,ἀγνοέησθον,ἀγνοέησθον,ἀγνοεώμεθᾰ,ἀγνοέησθε,ἀγνοέωνται,
optative,ἀγνοεοίμην,ἀγνοέοιο,ἀγνοέοιτο,ἀγνοέοισθον,ἀγνοεοίσθην,ἀγνοεοίμεθᾰ,ἀγνοέοισθε,ἀγνοέοιντο,
imperative,,ἀγνοέου,ἀγνοεέσθω,ἀγνοέεσθον,ἀγνοεέσθων,,ἀγνοέεσθε,ἀγνοεέσθων,
,active,middle/passive,,,,,,,
infinitive,ἀγνοέειν,ἀγνοέεσθαι,,,,,,,
participle,m,ἀγνοέων,ἀγνοεόμενος,,,,,,
f,ἀγνοέουσᾰ,ἀγνοεομένη,,,,,,,
n,ἀγνοέον,ἀγνοεόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἀγνοῶ,ἀγνοεῖς,ἀγνοεῖ,ἀγνοεῖτον,ἀγνοεῖτον,ἀγνοοῦμεν,ἀγνοεῖτε,ἀγνοοῦσῐ(ν)
subjunctive,ἀγνοῶ,ἀγνοῇς,ἀγνοῇ,ἀγνοῆτον,ἀγνοῆτον,ἀγνοῶμεν,ἀγνοῆτε,ἀγνοῶσῐ(ν),
