0,1,2,3,4,5,6,7,8,9
PIE word,,,,,,,,,
*h₁nómn̥,,,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ὀνομᾰ́ζω,ὀνομᾰ́ζεις,ὀνομᾰ́ζει,ὀνομᾰ́ζετον,ὀνομᾰ́ζετον,ὀνομᾰ́ζομεν,ὀνομᾰ́ζετε,ὀνομᾰ́ζουσῐ(ν)
subjunctive,ὀνομᾰ́ζω,ὀνομᾰ́ζῃς,ὀνομᾰ́ζῃ,ὀνομᾰ́ζητον,ὀνομᾰ́ζητον,ὀνομᾰ́ζωμεν,ὀνομᾰ́ζητε,ὀνομᾰ́ζωσῐ(ν),
optative,ὀνομᾰ́ζοιμῐ,ὀνομᾰ́ζοις,ὀνομᾰ́ζοι,ὀνομᾰ́ζοιτον,ὀνομᾰζοίτην,ὀνομᾰ́ζοιμεν,ὀνομᾰ́ζοιτε,ὀνομᾰ́ζοιεν,
imperative,,ὀνόμᾰζε,ὀνομᾰζέτω,ὀνομᾰ́ζετον,ὀνομᾰζέτων,,ὀνομᾰ́ζετε,ὀνομᾰζόντων,
middle/passive,indicative,ὀνομᾰ́ζομαι,"ὀνομᾰ́ζῃ,ὀνομᾰ́ζει",ὀνομᾰ́ζεται,ὀνομᾰ́ζεσθον,ὀνομᾰ́ζεσθον,ὀνομᾰζόμεθᾰ,ὀνομᾰ́ζεσθε,ὀνομᾰ́ζονται
subjunctive,ὀνομᾰ́ζωμαι,ὀνομᾰ́ζῃ,ὀνομᾰ́ζηται,ὀνομᾰ́ζησθον,ὀνομᾰ́ζησθον,ὀνομᾰζώμεθᾰ,ὀνομᾰ́ζησθε,ὀνομᾰ́ζωνται,
optative,ὀνομᾰζοίμην,ὀνομᾰ́ζοιο,ὀνομᾰ́ζοιτο,ὀνομᾰ́ζοισθον,ὀνομᾰζοίσθην,ὀνομᾰζοίμεθᾰ,ὀνομᾰ́ζοισθε,ὀνομᾰ́ζοιντο,
imperative,,ὀνομᾰ́ζου,ὀνομᾰζέσθω,ὀνομᾰ́ζεσθον,ὀνομᾰζέσθων,,ὀνομᾰ́ζεσθε,ὀνομᾰζέσθων,
,active,middle/passive,,,,,,,
infinitive,ὀνομᾰ́ζειν,ὀνομᾰ́ζεσθαι,,,,,,,
participle,m,ὀνομᾰ́ζων,ὀνομᾰζόμενος,,,,,,
f,ὀνομᾰ́ζουσᾰ,ὀνομᾰζομένη,,,,,,,
n,ὀνομᾰ́ζον,ὀνομᾰζόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
