0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ὑπάρχω,ὑπάρχεις,ὑπάρχει,ὑπάρχετον,ὑπάρχετον,ὑπάρχομεν,ὑπάρχετε,ὑπάρχουσῐ(ν)
subjunctive,ὑπάρχω,ὑπάρχῃς,ὑπάρχῃ,ὑπάρχητον,ὑπάρχητον,ὑπάρχωμεν,ὑπάρχητε,ὑπάρχωσῐ(ν),
optative,ὑπάρχοιμῐ,ὑπάρχοις,ὑπάρχοι,ὑπάρχοιτον,ὑπαρχοίτην,ὑπάρχοιμεν,ὑπάρχοιτε,ὑπάρχοιεν,
imperative,,ὕπαρχε,ὑπαρχέτω,ὑπάρχετον,ὑπαρχέτων,,ὑπάρχετε,ὑπαρχόντων,
middle/passive,indicative,ὑπάρχομαι,"ὑπάρχῃ,ὑπάρχει",ὑπάρχεται,ὑπάρχεσθον,ὑπάρχεσθον,ὑπαρχόμεθᾰ,ὑπάρχεσθε,ὑπάρχονται
subjunctive,ὑπάρχωμαι,ὑπάρχῃ,ὑπάρχηται,ὑπάρχησθον,ὑπάρχησθον,ὑπαρχώμεθᾰ,ὑπάρχησθε,ὑπάρχωνται,
optative,ὑπαρχοίμην,ὑπάρχοιο,ὑπάρχοιτο,ὑπάρχοισθον,ὑπαρχοίσθην,ὑπαρχοίμεθᾰ,ὑπάρχοισθε,ὑπάρχοιντο,
imperative,,ὑπάρχου,ὑπαρχέσθω,ὑπάρχεσθον,ὑπαρχέσθων,,ὑπάρχεσθε,ὑπαρχέσθων,
,active,middle/passive,,,,,,,
infinitive,ὑπάρχειν,ὑπάρχεσθαι,,,,,,,
participle,m,ὑπάρχων,ὑπαρχόμενος,,,,,,
f,ὑπάρχουσᾰ,ὑπαρχομένη,,,,,,,
n,ὑπάρχον,ὑπαρχόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ὑπάρξω,ὑπάρξεις,ὑπάρξει,ὑπάρξετον,ὑπάρξετον,ὑπάρξομεν,ὑπάρξετε,ὑπάρξουσῐ(ν)
optative,ὑπάρξοιμῐ,ὑπάρξοις,ὑπάρξοι,ὑπάρξοιτον,ὑπαρξοίτην,ὑπάρξοιμεν,ὑπάρξοιτε,ὑπάρξοιεν,
