0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἔοικᾰ,ἔοικᾰς,ἔοικε(ν),ἐοίκᾰτον,ἐοίκᾰτον,ἐοίκᾰμεν,ἐοίκᾰτε,ἐοίκᾱσῐ(ν)
subjunctive,ἐοίκω,ἐοίκῃς,ἐοίκῃ,ἐοίκητον,ἐοίκητον,ἐοίκωμεν,ἐοίκητε,ἐοίκωσῐ(ν),
optative,"ἐοίκοιμῐ,ἐοικοίην","ἐοίκοις,ἐοικοίης","ἐοίκοι,ἐοικοίη",ἐοίκοιτον,ἐοικοίτην,ἐοίκοιμεν,ἐοίκοιτε,ἐοίκοιεν,
imperative,,ἔοικε,ἐοικέτω,ἐοίκετον,ἐοικέτων,,ἐοίκετε,ἐοικόντων,
,active,,,,,,,,
infinitive,ἐοικέναι,,,,,,,,
participle,m,"ἐοικώς,ἐϊκώς",,,,,,,
f,"ἐοικυῖᾰ,ἐϊκυῖᾰ",,,,,,,,
n,ἐοικός,,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,"ἐῴκειν,ἐῴκη","ἐῴκεις,ἐῴκης",ἐῴκει(ν),ἐῴκετον,ἐΐκτην,ἐῴκεμεν,ἐῴκετε,"ἐῴκεσᾰν,ἐοίκεσᾰν"
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,εἴξω,εἴξεις,εἴξει,εἴξετον,εἴξετον,εἴξομεν,εἴξετε,εἴξουσῐ(ν)
optative,εἴξοιμῐ,εἴξοις,εἴξοι,εἴξοιτον,εἰξοίτην,εἴξοιμεν,εἴξοιτε,εἴξοιεν,
middle,indicative,εἴξομαι,"εἴξῃ,εἴξει",εἴξεται,εἴξεσθον,εἴξεσθον,εἰξόμεθᾰ,εἴξεσθε,εἴξονται
optative,εἰξοίμην,εἴξοιο,εἴξοιτο,εἴξοισθον,εἰξοίσθην,εἰξοίμεθᾰ,εἴξοισθε,εἴξοιντο,
,active,middle,,,,,,,
infinitive,εἴξειν,εἴξεσθαι,,,,,,,
participle,m,εἴξων,εἰξόμενος,,,,,,
f,εἴξουσᾰ,εἰξομένη,,,,,,,
n,εἶξον,εἰξόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,εἶξᾰ,εἶξᾰς,εἶξε(ν),εἴξᾰτον,εἰξᾰ́την,εἴξᾰμεν,εἴξᾰτε,εἶξᾰν
subjunctive,εἴξω,εἴξῃς,εἴξῃ,εἴξητον,εἴξητον,εἴξωμεν,εἴξητε,εἴξωσῐ(ν),
optative,εἴξαιμῐ,"εἴξειᾰς,εἴξαις","εἴξειε(ν),εἴξαι",εἴξαιτον,εἰξαίτην,εἴξαιμεν,εἴξαιτε,"εἴξειᾰν,εἴξαιεν",
imperative,,εἶξον,εἰξᾰ́τω,εἴξᾰτον,εἰξᾰ́των,,εἴξᾰτε,εἰξᾰ́ντων,
middle,indicative,εἰξᾰ́μην,εἴξω,εἴξᾰτο,εἴξᾰσθον,εἰξᾰ́σθην,εἰξᾰ́μεθᾰ,εἴξᾰσθε,εἴξᾰντο
subjunctive,εἴξωμαι,εἴξῃ,εἴξηται,εἴξησθον,εἴξησθον,εἰξώμεθᾰ,εἴξησθε,εἴξωνται,
optative,εἰξαίμην,εἴξαιο,εἴξαιτο,εἴξαισθον,εἰξαίσθην,εἰξαίμεθᾰ,εἴξαισθε,εἴξαιντο,
imperative,,εἶξαι,εἰξᾰ́σθω,εἴξᾰσθον,εἰξᾰ́σθων,,εἴξᾰσθε,εἰξᾰ́σθων,
,active,middle,,,,,,,
infinitive,εἶξαι,εἴξᾰσθαι,,,,,,,
participle,m,εἴξᾱς,εἰξᾰ́μενος,,,,,,
f,εἴξᾱσᾰ,εἰξᾰμένη,,,,,,,
n,εἶξᾰν,εἰξᾰ́μενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
