0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
middle/passive,indicative,ἐργᾰ́ζομαι,"ἐργᾰ́ζῃ,ἐργᾰ́ζει",ἐργᾰ́ζεται,ἐργᾰ́ζεσθον,ἐργᾰ́ζεσθον,ἐργᾰζόμεθᾰ,ἐργᾰ́ζεσθε,ἐργᾰ́ζονται
subjunctive,ἐργᾰ́ζωμαι,ἐργᾰ́ζῃ,ἐργᾰ́ζηται,ἐργᾰ́ζησθον,ἐργᾰ́ζησθον,ἐργᾰζώμεθᾰ,ἐργᾰ́ζησθε,ἐργᾰ́ζωνται,
optative,ἐργᾰζοίμην,ἐργᾰ́ζοιο,ἐργᾰ́ζοιτο,ἐργᾰ́ζοισθον,ἐργᾰζοίσθην,ἐργᾰζοίμεθᾰ,ἐργᾰ́ζοισθε,ἐργᾰ́ζοιντο,
imperative,,ἐργᾰ́ζου,ἐργᾰζέσθω,ἐργᾰ́ζεσθον,ἐργᾰζέσθων,,ἐργᾰ́ζεσθε,ἐργᾰζέσθων,
,,middle/passive,,,,,,,
infinitive,,ἐργᾰ́ζεσθαι,,,,,,,
participle,m,,ἐργᾰζόμενος,,,,,,
f,,ἐργᾰζομένη,,,,,,,
n,,ἐργᾰζόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
middle/passive,indicative,ἠργᾰζόμην,ἠργᾰ́ζου,ἠργᾰ́ζετο,ἠργᾰ́ζεσθον,ἠργᾰζέσθην,ἠργᾰζόμεθᾰ,ἠργᾰ́ζεσθε,ἠργᾰ́ζοντο
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
middle,indicative,ἐργᾰ́σομαι,"ἐργᾰ́σῃ,ἐργᾰ́σει",ἐργᾰ́σεται,ἐργᾰ́σεσθον,ἐργᾰ́σεσθον,ἐργᾰσόμεθᾰ,ἐργᾰ́σεσθε,ἐργᾰ́σονται
optative,ἐργᾰσοίμην,ἐργᾰ́σοιο,ἐργᾰ́σοιτο,ἐργᾰ́σοισθον,ἐργᾰσοίσθην,ἐργᾰσοίμεθᾰ,ἐργᾰ́σοισθε,ἐργᾰ́σοιντο,
