0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἐᾰ́ω,ἐᾰ́εις,ἐᾰ́ει,ἐᾰ́ετον,ἐᾰ́ετον,ἐᾰ́ομεν,ἐᾰ́ετε,ἐᾰ́ουσῐ(ν)
subjunctive,ἐᾰ́ω,ἐᾰ́ῃς,ἐᾰ́ῃ,ἐᾰ́ητον,ἐᾰ́ητον,ἐᾰ́ωμεν,ἐᾰ́ητε,ἐᾰ́ωσῐ(ν),
optative,ἐᾰ́οιμῐ,ἐᾰ́οις,ἐᾰ́οι,ἐᾰ́οιτον,ἐᾰοίτην,ἐᾰ́οιμεν,ἐᾰ́οιτε,ἐᾰ́οιεν,
imperative,,ἔᾰε,ἐᾰέτω,ἐᾰ́ετον,ἐᾰέτων,,ἐᾰ́ετε,ἐᾰόντων,
middle/passive,indicative,ἐᾰ́ομαι,"ἐᾰ́ῃ,ἐᾰ́ει",ἐᾰ́εται,ἐᾰ́εσθον,ἐᾰ́εσθον,ἐᾰόμεθᾰ,ἐᾰ́εσθε,ἐᾰ́ονται
subjunctive,ἐᾰ́ωμαι,ἐᾰ́ῃ,ἐᾰ́ηται,ἐᾰ́ησθον,ἐᾰ́ησθον,ἐᾰώμεθᾰ,ἐᾰ́ησθε,ἐᾰ́ωνται,
optative,ἐᾰοίμην,ἐᾰ́οιο,ἐᾰ́οιτο,ἐᾰ́οισθον,ἐᾰοίσθην,ἐᾰοίμεθᾰ,ἐᾰ́οισθε,ἐᾰ́οιντο,
imperative,,ἐᾰ́ου,ἐᾰέσθω,ἐᾰ́εσθον,ἐᾰέσθων,,ἐᾰ́εσθε,ἐᾰέσθων,
,active,middle/passive,,,,,,,
infinitive,ἐᾰ́ειν,ἐᾰ́εσθαι,,,,,,,
participle,m,ἐᾰ́ων,ἐᾰόμενος,,,,,,
f,ἐᾰ́ουσᾰ,ἐᾰομένη,,,,,,,
n,ἐᾰ́ον,ἐᾰόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἐῶ,ἐᾷς,ἐᾷ,ἐᾶτον,ἐᾶτον,ἐῶμεν,ἐᾶτε,ἐῶσῐ(ν)
subjunctive,ἐῶ,ἐᾷς,ἐᾷ,ἐᾶτον,ἐᾶτον,ἐῶμεν,ἐᾶτε,ἐῶσῐ(ν),
