0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἐλεαίρω,ἐλεαίρεις,ἐλεαίρει,ἐλεαίρετον,ἐλεαίρετον,ἐλεαίρομεν,ἐλεαίρετε,ἐλεαίρουσῐ(ν)
subjunctive,ἐλεαίρω(μῐ),ἐλεαίρῃσ(θᾰ),ἐλεαίρῃ(σῐ),ἐλεαίρητον,ἐλεαίρητον,ἐλεαίρωμεν,ἐλεαίρητε,ἐλεαίρωσῐ(ν),
optative,ἐλεαίροιμῐ,ἐλεαίροισ(θᾰ),ἐλεαίροι,ἐλεαίροιτον,ἐλεαιροίτην,ἐλεαίροιμεν,ἐλεαίροιτε,ἐλεαίροιεν,
imperative,,ἐλέαιρε,ἐλεαιρέτω,ἐλεαίρετον,ἐλεαιρέτων,,ἐλεαίρετε,ἐλεαιρόντων,
,active,,,,,,,,
infinitive,ἐλεαίρειν/ἐλεαιρέμεν(αι),,,,,,,,
participle,m,ἐλεαίρων,,,,,,,
f,ἐλεαίρουσᾰ,,,,,,,,
n,ἐλεαῖρον,,,,,,,,
Notes:,"Dialects other than Attic are not well attested. Some forms are based on conjecture. Use with caution. For more details, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἐλέαιρον,ἐλέαιρες,ἐλέαιρε(ν),ἐλεαίρετον,ἐλεαιρέτην,ἐλεαίρομεν,ἐλεαίρετε,ἐλέαιρον
Notes:,"Dialects other than Attic are not well attested. Some forms are based on conjecture. Use with caution. For more details, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἐλεαίρεσκον,ἐλεαίρεσκες,ἐλεαίρεσκε(ν),ἐλεαιρέσκετον,ἐλεαιρεσκέτην,ἐλεαιρέσκομεν,ἐλεαιρέσκετε,ἐλεαίρεσκον
Notes:,"Dialects other than Attic are not well attested. Some forms are based on conjecture. Use with caution. For more details, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
