0,1,2,3
Masculine a-stem declension of समर्थ,,,
Nom. sg.,समर्थः ‎(samarthaḥ),,
Gen. sg.,समर्थस्य ‎(samarthasya),,
,Singular,Dual,Plural
Nominative,समर्थः ‎(samarthaḥ),समर्थौ ‎(samarthau),समर्थाः ‎(samarthāḥ)
Vocative,समर्थ ‎(samartha),समर्थौ ‎(samarthau),समर्थाः ‎(samarthāḥ)
Accusative,समर्थम् ‎(samartham),समर्थौ ‎(samarthau),समर्थान् ‎(samarthān)
Instrumental,समर्थेन ‎(samarthena),समर्थाभ्याम् ‎(samarthābhyām),समर्थैः ‎(samarthaiḥ)
Dative,समर्थाय ‎(samarthāya),समर्थाभ्याम् ‎(samarthābhyām),समर्थेभ्यः ‎(samarthebhyaḥ)
Ablative,समर्थात् ‎(samarthāt),समर्थाभ्याम् ‎(samarthābhyām),समर्थेभ्यः ‎(samarthebhyaḥ)
Genitive,समर्थस्य ‎(samarthasya),समर्थयोः ‎(samarthayoḥ),समर्थानाम् ‎(samarthānām)
Locative,समर्थे ‎(samarthe),समर्थयोः ‎(samarthayoḥ),समर्थेषु ‎(samartheṣu)
Feminine ā-stem declension of समर्थ,,,
Nom. sg.,समर्था ‎(samarthā),,
Gen. sg.,समर्थायाः ‎(samarthāyāḥ),,
,Singular,Dual,Plural
Nominative,समर्था ‎(samarthā),समर्थे ‎(samarthe),समर्थाः ‎(samarthāḥ)
Vocative,समर्थे ‎(samarthe),समर्थे ‎(samarthe),समर्थाः ‎(samarthāḥ)
Accusative,समर्थाम् ‎(samarthām),समर्थे ‎(samarthe),समर्थाः ‎(samarthāḥ)
Instrumental,समर्थया ‎(samarthayā),समर्थाभ्याम् ‎(samarthābhyām),समर्थाभिः ‎(samarthābhiḥ)
Dative,समर्थायै ‎(samarthāyai),समर्थाभ्याम् ‎(samarthābhyām),समर्थाभ्यः ‎(samarthābhyaḥ)
Ablative,समर्थायाः ‎(samarthāyāḥ),समर्थाभ्याम् ‎(samarthābhyām),समर्थाभ्यः ‎(samarthābhyaḥ)
Genitive,समर्थायाः ‎(samarthāyāḥ),समर्थयोः ‎(samarthayoḥ),समर्थानाम् ‎(samarthānām)
Locative,समर्थायाम् ‎(samarthāyām),समर्थयोः ‎(samarthayoḥ),समर्थासु ‎(samarthāsu)
Neuter a-stem declension of समर्थ,,,
Nom. sg.,समर्थम् ‎(samartham),,
Gen. sg.,समर्थस्य ‎(samarthasya),,
,Singular,Dual,Plural
Nominative,समर्थम् ‎(samartham),समर्थे ‎(samarthe),समर्थानि ‎(samarthāni)
Vocative,समर्थ ‎(samartha),समर्थे ‎(samarthe),समर्थानि ‎(samarthāni)
Accusative,समर्थम् ‎(samartham),समर्थे ‎(samarthe),समर्थानि ‎(samarthāni)
Instrumental,समर्थेन ‎(samarthena),समर्थाभ्याम् ‎(samarthābhyām),समर्थैः ‎(samarthaiḥ)
Dative,समर्था ‎(samarthā),समर्थाभ्याम् ‎(samarthābhyām),समर्थेभ्यः ‎(samarthebhyaḥ)
Ablative,समर्थात् ‎(samarthāt),समर्थाभ्याम् ‎(samarthābhyām),समर्थेभ्यः ‎(samarthebhyaḥ)
Genitive,समर्थस्य ‎(samarthasya),समर्थयोः ‎(samarthayoḥ),समर्थानाम् ‎(samarthānām)
Locative,समर्थे ‎(samarthe),समर्थयोः ‎(samarthayoḥ),समर्थेषु ‎(samartheṣu)
Masculine a-stem declension of समर्थ,,,
Nom. sg.,समर्थsamarः ‎(samarthasamarḥ),,
Gen. sg.,समर्थsamarस्य ‎(samarthasamarsya),,
,Singular,Dual,Plural
Nominative,समर्थsamarः ‎(samarthasamarḥ),समर्थsamarौ ‎(samarthasamarौ),समर्थsamarाः ‎(samarthasamarाḥ)
Vocative,समर्थsamar ‎(samarthasamar),समर्थsamarौ ‎(samarthasamarौ),समर्थsamarाः ‎(samarthasamarाḥ)
Accusative,समर्थsamarम् ‎(samarthasamarm),समर्थsamarौ ‎(samarthasamarौ),समर्थsamarान् ‎(samarthasamarाn)
Instrumental,समर्थsamarेन ‎(samarthasamarेna),समर्थsamarाभ्याम् ‎(samarthasamarाbhyām),समर्थsamarैः ‎(samarthasamarैḥ)
Dative,समर्थsamarाय ‎(samarthasamarाya),समर्थsamarाभ्याम् ‎(samarthasamarाbhyām),समर्थsamarेभ्यः ‎(samarthasamarेbhyaḥ)
Ablative,समर्थsamarात् ‎(samarthasamarाt),समर्थsamarाभ्याम् ‎(samarthasamarाbhyām),समर्थsamarेभ्यः ‎(samarthasamarेbhyaḥ)
Genitive,समर्थsamarस्य ‎(samarthasamarsya),समर्थsamarयोः ‎(samarthasamaryoḥ),समर्थsamarानाम् ‎(samarthasamarाnām)
Locative,समर्थsamarे ‎(samarthasamarे),समर्थsamarयोः ‎(samarthasamaryoḥ),समर्थsamarेषु ‎(samarthasamarेṣu)
Neuter a-stem declension of समर्थ,,,
Nom. sg.,समर्थsamarम् ‎(samarthasamarm),,
Gen. sg.,समर्थsamarस्य ‎(samarthasamarsya),,
,Singular,Dual,Plural
Nominative,समर्थsamarम् ‎(samarthasamarm),समर्थsamarे ‎(samarthasamarे),समर्थsamarानि ‎(samarthasamarाni)
Vocative,समर्थsamar ‎(samarthasamar),समर्थsamarे ‎(samarthasamarे),समर्थsamarानि ‎(samarthasamarाni)
Accusative,समर्थsamarम् ‎(samarthasamarm),समर्थsamarे ‎(samarthasamarे),समर्थsamarानि ‎(samarthasamarाni)
Instrumental,समर्थsamarेन ‎(samarthasamarेna),समर्थsamarाभ्याम् ‎(samarthasamarाbhyām),समर्थsamarैः ‎(samarthasamarैḥ)
Dative,समर्थsamarा ‎(samarthasamarा),समर्थsamarाभ्याम् ‎(samarthasamarाbhyām),समर्थsamarेभ्यः ‎(samarthasamarेbhyaḥ)
Ablative,समर्थsamarात् ‎(samarthasamarाt),समर्थsamarाभ्याम् ‎(samarthasamarाbhyām),समर्थsamarेभ्यः ‎(samarthasamarेbhyaḥ)
Genitive,समर्थsamarस्य ‎(samarthasamarsya),समर्थsamarयोः ‎(samarthasamaryoḥ),समर्थsamarानाम् ‎(samarthasamarाnām)
Locative,समर्थsamarे ‎(samarthasamarे),समर्थsamarयोः ‎(samarthasamaryoḥ),समर्थsamarेषु ‎(samarthasamarेṣu)
