0,1,2,3
Masculine a-stem declension of सुन्दर,,,
Nom. sg.,सुन्दरः ‎(sundaraḥ),,
Gen. sg.,सुन्दरस्य ‎(sundarasya),,
,Singular,Dual,Plural
Nominative,सुन्दरः ‎(sundaraḥ),सुन्दरौ ‎(sundarau),सुन्दराः ‎(sundarāḥ)
Vocative,सुन्दर ‎(sundara),सुन्दरौ ‎(sundarau),सुन्दराः ‎(sundarāḥ)
Accusative,सुन्दरम् ‎(sundaram),सुन्दरौ ‎(sundarau),सुन्दरान् ‎(sundarān)
Instrumental,सुन्दरेण ‎(sundareṇa),सुन्दराभ्याम् ‎(sundarābhyām),सुन्दरैः ‎(sundaraiḥ)
Dative,सुन्दराय ‎(sundarāya),सुन्दराभ्याम् ‎(sundarābhyām),सुन्दरेभ्यः ‎(sundarebhyaḥ)
Ablative,सुन्दरात् ‎(sundarāt),सुन्दराभ्याम् ‎(sundarābhyām),सुन्दरेभ्यः ‎(sundarebhyaḥ)
Genitive,सुन्दरस्य ‎(sundarasya),सुन्दरयोः ‎(sundarayoḥ),सुन्दराणाम् ‎(sundarāṇām)
Locative,सुन्दरे ‎(sundare),सुन्दरयोः ‎(sundarayoḥ),सुन्दरेषु ‎(sundareṣu)
Feminine ī-stem declension of सुन्दर,,,
Nom. sg.,सुन्दरी ‎(sundarī),,
Gen. sg.,सुन्दर्याः ‎(sundaryāḥ),,
,Singular,Dual,Plural
Nominative,सुन्दरी ‎(sundarī),सुन्दर्यौ ‎(sundaryau),सुन्दर्यः ‎(sundaryaḥ)
Vocative,सुन्दरि ‎(sundari),सुन्दर्यौ ‎(sundaryau),सुन्दर्यः ‎(sundaryaḥ)
Accusative,सुन्दरीम् ‎(sundarīm),सुन्दर्यौ ‎(sundaryau),सुन्दरीः ‎(sundarīḥ)
Instrumental,सुन्दर्या ‎(sundaryā),सुन्दरीभ्याम् ‎(sundarībhyām),सुन्दरीभिः ‎(sundarībhiḥ)
Dative,सुन्दर्यै ‎(sundaryai),सुन्दरीभ्याम् ‎(sundarībhyām),सुन्दरीभ्यः ‎(sundarībhyaḥ)
Ablative,सुन्दर्याः ‎(sundaryāḥ),सुन्दरीभ्याम् ‎(sundarībhyām),सुन्दरीभ्यः ‎(sundarībhyaḥ)
Genitive,सुन्दर्याः ‎(sundaryāḥ),सुन्दर्योः ‎(sundaryoḥ),सुन्दरीणाम् ‎(sundarīṇām)
Locative,सुन्दर्याम् ‎(sundaryām),सुन्दर्योः ‎(sundaryoḥ),सुन्दरीषु ‎(sundarīṣu)
Neuter a-stem declension of सुन्दर,,,
Nom. sg.,सुन्दरम् ‎(sundaram),,
Gen. sg.,सुन्दरस्य ‎(sundarasya),,
,Singular,Dual,Plural
Nominative,सुन्दरम् ‎(sundaram),सुन्दरे ‎(sundare),सुन्दराणि ‎(sundarāṇi)
Vocative,सुन्दर ‎(sundara),सुन्दरे ‎(sundare),सुन्दराणि ‎(sundarāṇi)
Accusative,सुन्दरम् ‎(sundaram),सुन्दरे ‎(sundare),सुन्दराणि ‎(sundarāṇi)
Instrumental,सुन्दरेण ‎(sundareṇa),सुन्दराभ्याम् ‎(sundarābhyām),सुन्दरैः ‎(sundaraiḥ)
Dative,सुन्दरा ‎(sundarā),सुन्दराभ्याम् ‎(sundarābhyām),सुन्दरेभ्यः ‎(sundarebhyaḥ)
Ablative,सुन्दरात् ‎(sundarāt),सुन्दराभ्याम् ‎(sundarābhyām),सुन्दरेभ्यः ‎(sundarebhyaḥ)
Genitive,सुन्दरस्य ‎(sundarasya),सुन्दरयोः ‎(sundarayoḥ),सुन्दराणाम् ‎(sundarāṇām)
Locative,सुन्दरे ‎(sundare),सुन्दरयोः ‎(sundarayoḥ),सुन्दरेषु ‎(sundareṣu)
Masculine a-stem declension of सुन्दर,,,
Nom. sg.,सुन्दरः ‎(sundaraḥ),,
Gen. sg.,सुन्दरस्य ‎(sundarasya),,
,Singular,Dual,Plural
Nominative,सुन्दरः ‎(sundaraḥ),सुन्दरौ ‎(sundarau),सुन्दराः ‎(sundarāḥ)
Vocative,सुन्दर ‎(sundara),सुन्दरौ ‎(sundarau),सुन्दराः ‎(sundarāḥ)
Accusative,सुन्दरम् ‎(sundaram),सुन्दरौ ‎(sundarau),सुन्दरान् ‎(sundarān)
Instrumental,सुन्दरेन ‎(sundarena),सुन्दराभ्याम् ‎(sundarābhyām),सुन्दरैः ‎(sundaraiḥ)
Dative,सुन्दराय ‎(sundarāya),सुन्दराभ्याम् ‎(sundarābhyām),सुन्दरेभ्यः ‎(sundarebhyaḥ)
Ablative,सुन्दरात् ‎(sundarāt),सुन्दराभ्याम् ‎(sundarābhyām),सुन्दरेभ्यः ‎(sundarebhyaḥ)
Genitive,सुन्दरस्य ‎(sundarasya),सुन्दरयोः ‎(sundarayoḥ),सुन्दरानाम् ‎(sundarānām)
Locative,सुन्दरे ‎(sundare),सुन्दरयोः ‎(sundarayoḥ),सुन्दरेषु ‎(sundareṣu)
