0,1,2,3
Audio,,(file),
Singulative,singulative triptote in ـَة ‎(-a),,
Indefinite,Definite,Construct,
Informal,زَهْرَةzahra,الزَّهْرَةaz-zahra,زَهْرَةzahrat
Nominative,زَهْرَةٌzahratun,الزَّهْرَةُaz-zahratu,زَهْرَةُzahratu
Accusative,زَهْرَةًzahratan,الزَّهْرَةَaz-zahrata,زَهْرَةَzahrata
Genitive,زَهْرَةٍzahratin,الزَّهْرَةِaz-zahrati,زَهْرَةِzahrati
Collective,basic collective triptote,,
Indefinite,Definite,Construct,
Informal,زَهْرzahr,الزَّهْرaz-zahr,زَهْرzahr
Nominative,زَهْرٌzahrun,الزَّهْرُaz-zahru,زَهْرُzahru
Accusative,زَهْرًاzahran,الزَّهْرَaz-zahra,زَهْرَzahra
Genitive,زَهْرٍzahrin,الزَّهْرِaz-zahri,زَهْرِzahri
Dual,Indefinite,Definite,Construct
Informal,زَهْرَتَيْنzahratayn,الزَّهْرَتَيْنaz-zahratayn,زَهْرَتَيْzahratay
Nominative,زَهْرَتَانِzahratāni,الزَّهْرَتَانِaz-zahratāni,زَهْرَتَاzahratā
Accusative,زَهْرَتَيْنِzahratayni,الزَّهْرَتَيْنِaz-zahratayni,زَهْرَتَيْzahratay
Genitive,زَهْرَتَيْنِzahratayni,الزَّهْرَتَيْنِaz-zahratayni,زَهْرَتَيْzahratay
Paucal (3-10),sound feminine paucal,,
Indefinite,Definite,Construct,
Informal,زَهْرَاتzahrāt,الزَّهْرَاتaz-zahrāt,زَهْرَاتzahrāt
Nominative,زَهْرَاتٌzahrātun,الزَّهْرَاتُaz-zahrātu,زَهْرَاتُzahrātu
Accusative,زَهْرَاتٍzahrātin,الزَّهْرَاتِaz-zahrāti,زَهْرَاتِzahrāti
Genitive,زَهْرَاتٍzahrātin,الزَّهْرَاتِaz-zahrāti,زَهْرَاتِzahrāti
Plural of variety,basic broken plural triptote‎; basic broken plural diptote,,
Indefinite,Definite,Construct,
Informal,زُهُور‎; أَزْهُر‎; أَزْهَار‎; أَزَاهِير‎; أَزَاهِرzuhūr‎; ʾazhur‎; ʾazhār‎; ʾazāhīr‎; ʾazāhir,الزُّهُور‎; الْأَزْهُر‎; الْأَزْهَار‎; الْأَزَاهِير‎; الْأَزَاهِرaz-zuhūr‎; al-ʾazhur‎; al-ʾazhār‎; al-ʾazāhīr‎; al-ʾazāhir,زُهُور‎; أَزْهُر‎; أَزْهَار‎; أَزَاهِير‎; أَزَاهِرzuhūr‎; ʾazhur‎; ʾazhār‎; ʾazāhīr‎; ʾazāhir
Nominative,زُهُورٌ‎; أَزْهُرٌ‎; أَزْهَارٌ‎; أَزَاهِيرُ‎; أَزَاهِرُzuhūrun‎; ʾazhurun‎; ʾazhārun‎; ʾazāhīru‎; ʾazāhiru,الزُّهُورُ‎; الْأَزْهُرُ‎; الْأَزْهَارُ‎; الْأَزَاهِيرُ‎; الْأَزَاهِرُaz-zuhūru‎; al-ʾazhuru‎; al-ʾazhāru‎; al-ʾazāhīru‎; al-ʾazāhiru,زُهُورُ‎; أَزْهُرُ‎; أَزْهَارُ‎; أَزَاهِيرُ‎; أَزَاهِرُzuhūru‎; ʾazhuru‎; ʾazhāru‎; ʾazāhīru‎; ʾazāhiru
Accusative,زُهُورًا‎; أَزْهُرًا‎; أَزْهَارًا‎; أَزَاهِيرَ‎; أَزَاهِرَzuhūran‎; ʾazhuran‎; ʾazhāran‎; ʾazāhīra‎; ʾazāhira,الزُّهُورَ‎; الْأَزْهُرَ‎; الْأَزْهَارَ‎; الْأَزَاهِيرَ‎; الْأَزَاهِرَaz-zuhūra‎; al-ʾazhura‎; al-ʾazhāra‎; al-ʾazāhīra‎; al-ʾazāhira,زُهُورَ‎; أَزْهُرَ‎; أَزْهَارَ‎; أَزَاهِيرَ‎; أَزَاهِرَzuhūra‎; ʾazhura‎; ʾazhāra‎; ʾazāhīra‎; ʾazāhira
Genitive,زُهُورٍ‎; أَزْهُرٍ‎; أَزْهَارٍ‎; أَزَاهِيرَ‎; أَزَاهِرَzuhūrin‎; ʾazhurin‎; ʾazhārin‎; ʾazāhīra‎; ʾazāhira,الزُّهُورِ‎; الْأَزْهُرِ‎; الْأَزْهَارِ‎; الْأَزَاهِيرِ‎; الْأَزَاهِرِaz-zuhūri‎; al-ʾazhuri‎; al-ʾazhāri‎; al-ʾazāhīri‎; al-ʾazāhiri,زُهُورِ‎; أَزْهُرِ‎; أَزْهَارِ‎; أَزَاهِيرِ‎; أَزَاهِرِzuhūri‎; ʾazhuri‎; ʾazhāri‎; ʾazāhīri‎; ʾazāhiri
Singular,singular triptote in ـَة ‎(-a),,
Indefinite,Definite,Construct,
Informal,زُهْرَةzuhra,الزُّهْرَةaz-zuhra,زُهْرَةzuhrat
Nominative,زُهْرَةٌzuhratun,الزُّهْرَةُaz-zuhratu,زُهْرَةُzuhratu
Accusative,زُهْرَةًzuhratan,الزُّهْرَةَaz-zuhrata,زُهْرَةَzuhrata
Genitive,زُهْرَةٍzuhratin,الزُّهْرَةِaz-zuhrati,زُهْرَةِzuhrati
