0,1,2,3,4,5,6,7
present,V;FIN;IND;PRS;MID+PASS;1;SG,V;FIN;IND;PRS;MID+PASS;2;SG,V;FIN;IND;PRS;3;SG,V;FIN;IND;PRS;MID+PASS;1;PL,V;FIN;IND;PRS;MID+PASS;2;PL,V;FIN;IND;PRS;MID+PASS;3;PL,
imperfect,V;FIN;IND;PST;MID+PASS;IPFV;1;SG,V;FIN;IND;PST;MID+PASS;IPFV;2;SG,V;FIN;IND;PST;MID+PASS;IPFV;3;SG,V;FIN;IND;PST;MID+PASS;IPFV;1;PL,V;FIN;IND;PST;MID+PASS;IPFV;2;PL,V;FIN;IND;PST;MID+PASS;IPFV;3;PL,
aorist,V;FIN;IND;PST;MID+PASS;PFV;1;SG,V;FIN;IND;PST;MID+PASS;PFV;2;SG,V;FIN;IND;PST;MID+PASS;PFV;3;SG,V;FIN;IND;PST;MID+PASS;PFV;1;PL,V;FIN;IND;PST;MID+PASS;PFV;2;PL,V;FIN;IND;PST;MID+PASS;PFV;3;PL,
subjunctive,,ես,դու,նա,մեք,դուք,նոքա
present,V;FIN;SBJV;PRS;MID+PASS;1;SG,V;FIN;SBJV;PRS;MID+PASS;2;SG,V;FIN;SBJV;PRS;3;SG,V;FIN;SBJV;PRS;MID+PASS;1;PL,V;FIN;SBJV;PRS;MID+PASS;2;PL,V;FIN;SBJV;PRS;MID+PASS;3;PL,
aorist,V;FIN;SBJV;PST;MID+PASS;PFV;1;SG,V;FIN;SBJV;PST;MID+PASS;PFV;2;SG,V;FIN;SBJV;PST;MID+PASS;PFV;3;SG,V;FIN;SBJV;PST;MID+PASS;PFV;1;PL,V;FIN;SBJV;PST;MID+PASS;PFV;2;PL,V;FIN;SBJV;PST;MID+PASS;PFV;3;PL,
imperatives,,—,(դու),—,—,(դուք),—
imperative,—,V;FIN;IMP;POS;MID+PASS;2;SG,—,—,V;FIN;IMP;POS;MID+PASS;2;PL,—,
cohortative,—,V;FIN;OPT;POS;MID+PASS;2;SG,—,—,V;FIN;OPT;POS;MID+PASS;2;PL,—,
prohibitive,—,V;FIN;IMP;NEG;MID+PASS;2;SG,—,—,V;FIN;IMP;NEG;MID+PASS;2;PL,—,
*post-classical,,,,,,,
աղանդապաշտ ‎(ałandapašt)  ամենաբարեպաշտ ‎(amenabarepašt)  ամենաբարեպաշտիկ ‎(amenabarepaštik)  անասնապաշտութիւն ‎(anasnapaštutʿiwn)  անաստուածպաշտութիւն ‎(anastuacpaštutʿiwn)  անձնապաշտ ‎(anjnapašt)  անպաշտելի ‎(anpašteli)  աստուածապաշտ ‎(astuacapašt)  աստուածապաշտագոյն ‎(astuacapaštagoyn)  աստուածապաշտութիւն ‎(astuacapaštutʿiwn)  աստուածպաշտութիւն ‎(astuacpaštutʿiwn)  արարչապաշտ ‎(ararčʿapašt)  արեգակնապաշտ ‎(aregaknapašt)  արեգնապաշտ ‎(aregnapašt)  արեւապաշտ ‎(arewapašt)  արեւպաշտ ‎(arewpašt)  արձանապաշտութիւն ‎(arjanapaštutʿiwn)  բարեպաշտ ‎(barepašt)  բարեպաշտաբար ‎(barepaštabar)  բարեպաշտագոյն ‎(barepaštagoyn)  բարեպաշտանամ ‎(barepaštanam)  բարեպաշտապէս ‎(barepaštapēs)  բարեպաշտելութիւն ‎(barepaštelutʿiwn)  բարեպաշտեմ ‎(barepaštem)  բարեպաշտիկ ‎(barepaštik)  բարեպաշտիմ ‎(barepaštim)  բարեպաշտութիւն ‎(barepaštutʿiwn)  բարեպաշտուհի ‎(barepaštuhi)  գինեպաշտ ‎(ginepašt)  գինեպաշտութիւն ‎(ginepaštutʿiwn)  գիշերապաշտութիւն ‎(gišerapaštutʿiwn)  դժպաշտութեամբ ‎(džpaštutʿeamb)  դիապաշտութիւն ‎(diapaštutʿiwn)  դիցապաշտ ‎(dicʿapašt)  դիցապաշտութիւն ‎(dicʿapaštutʿiwn)  դիւապաշտ ‎(diwapašt)  դիւապաշտութիւն ‎(diwapaštutʿiwn)  դիւցապաշտ ‎(diwcʿapašt)  դիւցապաշտութիւն ‎(diwcʿapaštutʿiwn)  երեսպաշտութիւն ‎(erespaštutʿiwn)  երկապաշտ ‎(erkapašt)  լուսնապաշտ ‎(lusnapašt)  խաչապաշտ ‎(xačʿapašt)  կամապաշտ ‎(kamapašt)  կամապաշտութիւն ‎(kamapaštutʿiwn)  կատուապաշտութիւն ‎(katuapaštutʿiwn)  կռապաշտ ‎(kṙapašt)  կռապաշտական ‎(kṙapaštakan)  կռապաշտամունք ‎(kṙapaštamunkʿ)  կռապաշտեմ ‎(kṙapaštem)  կռապաշտեցուցանեմ ‎(kṙapaštecʿucʿanem)  կռապաշտիմ ‎(kṙapaštim)  կռապաշտութիւն ‎(kṙapaštutʿiwn)  կրակապաշտ ‎(krakapašt)  կրակապաշտութիւն ‎(krakapaštutʿiwn)  հրապաշտ ‎(hrapašt)  հրապաշտութիւն ‎(hrapaštutʿiwn)  ճշմարտապաշտ ‎(čšmartapašt)  մամոնապաշտ ‎(mamonapašt)  մարդապաշտ ‎(mardapašt)  մարդապաշտութիւն ‎(mardapaštutʿiwn)  մարմնապաշտ ‎(marmnapašt)  միապաշտութիւն ‎(miapaštutʿiwn)  մշտապաշտելի ‎(mštapašteli)  մոգպաշտէ ‎(mogpaštē)  մոխրապաշտ ‎(moxrapašt)  մոխրապաշտութիւն ‎(moxrapaštutʿiwn)  յաճախապաշտ ‎(yačaxapašt)  նախապաշտիմ ‎(naxapaštim)  նիւթապաշտ ‎(niwtʿapašt)  նիւթապաշտութիւն ‎(niwtʿapaštutʿiwn)  նշանապաշտութիւն ‎(nšanapaštutʿiwn)  որովայնապաշտ ‎(orovaynapašt)  ուղղապաշտութիւն ‎(ułłapaštutʿiwn)  ուրուապաշտ ‎(uruapašt)  չարապաշտ ‎(čʿarapašt)  չարապաշտութիւն ‎(čʿarapaštutʿiwn)  պաշտակ ‎(paštak)  պաշտամունք ‎(paštamunkʿ)  պաշտելութիւն ‎(paštelutʿiwn)  պաշտումն ‎(paštumn)  պատկերապաշտ ‎(patkerapašt)  պատկերապաշտութիւն ‎(patkerapaštutʿiwn)  տարապաշտ ‎(tarapašt)  տարրապաշտ ‎(tarrapašt)  փայտապաշտ ‎(pʿaytapašt)  փայտապաշտութիւն ‎(pʿaytapaštutʿiwn)  քարապաշտ ‎(kʿarapašt)  քարապաշտութիւն ‎(kʿarapaštutʿiwn)  քրիստոսապաշտ ‎(kʿristosapašt)  օձապաշտ ‎(ōjapašt)  օձապաշտութիւն ‎(ōjapaštutʿiwn),,,,,,,
ամբարիշտ ‎(ambarišt)  ամենամպարիշտ ‎(amenamparišt)  ամպարիշտ ‎(amparišt)  ամպարշտաբար ‎(amparštabar)  ամպարշտագոյն ‎(amparštagoyn)  ամպարշտեմ ‎(amparštem)  ամպարշտիմ ‎(amparštim)  ամպարշտութիւն ‎(amparštutʿiwn)  անպարշտութիւն ‎(anparštutʿiwn)  բազմամբարիշտ ‎(bazmambarišt)  բարեպարիշտ ‎(bareparišt)  բերանապարիշտ ‎(beranaparišt)  դժպարիշտ ‎(džparišt)  զրապարիշտ ‎(zraparišt)  կռապարիշտ ‎(kṙaparišt)  մարդապարիշտ ‎(mardaparišt)  պաշտօն ‎(paštōn)  պարշտակից ‎(parštakicʿ)  պարշտելի ‎(paršteli)  պարշտութիւն ‎(parštutʿiwn)  վատապարիշտ ‎(vataparišt)  վատապարշտութիւն ‎(vataparštutʿiwn),,,,,,,
