0,1,2,3,4,5,6,7
aorist,V;FIN;SBJV;PST;MID+PASS;PFV;1;SG,V;FIN;SBJV;PST;MID+PASS;PFV;2;SG,V;FIN;SBJV;PST;MID+PASS;PFV;3;SG,V;FIN;SBJV;PST;MID+PASS;PFV;1;PL,V;FIN;SBJV;PST;MID+PASS;PFV;2;PL,V;FIN;SBJV;PST;MID+PASS;PFV;3;PL,
imperatives,,—,(դու),—,—,(դուք),—
imperative,—,V;FIN;IMP;POS;MID+PASS;2;SG,—,—,V;FIN;IMP;POS;MID+PASS;2;PL,—,
cohortative,—,V;FIN;OPT;POS;MID+PASS;2;SG,—,—,V;FIN;OPT;POS;MID+PASS;2;PL,—,
prohibitive,—,V;FIN;IMP;NEG;MID+PASS;2;SG,—,—,V;FIN;IMP;NEG;MID+PASS;2;PL,—,
*post-classical,,,,,,,
infinitive,"ներկանել, ներկանիլ* ‎(nerkanel, nerkanil*)",participle,ներկուցեալ ‎(nerkucʿeal),,,,
causative,—,aorist stem,ներկե- ‎(nerke-),,,,
person,singular,plural,,,,,
1st person,2nd person,3rd person,1st person,2nd person,3rd person,,
indicative,,ես,դու,նա,մեք,դուք,նոքա
present,ներկանիմ ‎(nerkanim),ներկանիս ‎(nerkanis),ներկանի ‎(nerkani),ներկանիմք ‎(nerkanimkʿ),ներկանիք ‎(nerkanikʿ),ներկանին ‎(nerkanin),
imperfect,ներկանէի ‎(nerkanēi),ներկանէիր ‎(nerkanēir),"ներկանէր, ներկանիւր ‎(nerkanēr, nerkaniwr)",ներկանէաք ‎(nerkanēakʿ),ներկանէիք ‎(nerkanēikʿ),ներկանէին ‎(nerkanēin),
aorist,ներկեայ ‎(nerkeay),ներկեար ‎(nerkear),ներկեաւ ‎(nerkeaw),ներկեաք ‎(nerkeakʿ),ներկեայք ‎(nerkeaykʿ),ներկեան ‎(nerkean),
subjunctive,,ես,դու,նա,մեք,դուք,նոքա
present,ներկանիցիմ ‎(nerkanicʿim),ներկանիցիս ‎(nerkanicʿis),ներկանիցի ‎(nerkanicʿi),ներկանիցիմք ‎(nerkanicʿimkʿ),ներկանիցիք ‎(nerkanicʿikʿ),ներկանիցին ‎(nerkanicʿin),
aorist,ներկեայց ‎(nerkeaycʿ),ներկիցես ‎(nerkicʿes),ներկիցէ ‎(nerkicʿē),ներկիցուք ‎(nerkicʿukʿ),ներկիջիք ‎(nerkiǰikʿ),ներկիցեն ‎(nerkicʿen),
imperatives,,—,(դու),—,—,(դուք),—
imperative,—,ներկի՛ր ‎(nerkír),—,—,ներկերո՛ւք ‎(nerkerúkʿ),—,
cohortative,—,ներկիջի՛ր ‎(nerkiǰír),—,—,ներկիջի՛ք ‎(nerkiǰíkʿ),—,
prohibitive,—,մի՛ ներկանիր ‎(mí nerkanir),—,—,մի՛ ներկանիք ‎(mí nerkanikʿ),—,
*post-classical,,,,,,,
