0,1,2,3,4
Audio,,(file),,
"Inflection (stem in long/high vowel, front unrounded harmony)",,,,
,singular,plural,,
nominative,fekete,feketék,,
accusative,feketét,feketéket,,
dative,feketének,feketéknek,,
instrumental,feketével,feketékkel,,
causal-final,feketéért,feketékért,,
translative,feketévé,feketékké,,
terminative,feketéig,feketékig,,
essive-formal,feketeként,feketékként,,
essive-modal,—,—,,
inessive,feketében,feketékben,,
superessive,feketén,feketéken,,
adessive,feketénél,feketéknél,,
illative,feketébe,feketékbe,,
sublative,feketére,feketékre,,
allative,feketéhez,feketékhez,,
elative,feketéből,feketékből,,
delative,feketéről,feketékről,,
ablative,feketétől,feketéktől,,
Colors in Hungarian · színek (layout · text),,,,
"piros, vörös",zöld,sárga,"krémszínű, csontszínű",fehér
karmazsin,bíbor,zöldeskék,?,rózsaszín
indigó,kék,narancssárga,szürke,ibolya
fekete,lila,barna,"azúrkék, égszínkék",cián
