0,1,2
"Inflection (stem in -e-, front unrounded harmony)",,
,singular,plural
nominative,fotel,fotelek
accusative,fotelt,foteleket
dative,fotelnek,foteleknek
instrumental,fotellel,fotelekkel
causal-final,fotelért,fotelekért
translative,fotellé,fotelekké
terminative,fotelig,fotelekig
essive-formal,fotelként,fotelekként
essive-modal,—,—
inessive,fotelben,fotelekben
superessive,fotelen,foteleken
adessive,fotelnél,foteleknél
illative,fotelbe,fotelekbe
sublative,fotelre,fotelekre
allative,fotelhez,fotelekhez
elative,fotelből,fotelekből
delative,fotelről,fotelekről
ablative,foteltől,fotelektől
Possessive forms of fotel,,
possessor,single possession,multiple possessions
1st person sing.,fotelem,foteleim
2nd person sing.,foteled,foteleid
3rd person sing.,fotele,fotelei
1st person plural,fotelünk,foteleink
2nd person plural,foteletek,foteleitek
3rd person plural,fotelük,foteleik
"Inflection (stem in -o-, back harmony)",,
,singular,plural
nominative,fotel,fotelok
accusative,fotelt,fotelokat
dative,fotelnak,foteloknak
instrumental,fotellal,fotelokkal
causal-final,fotelért,fotelokért
translative,fotellá,fotelokká
terminative,fotelig,fotelokig
essive-formal,fotelként,fotelokként
essive-modal,—,—
inessive,fotelban,fotelokban
superessive,fotelon,fotelokon
adessive,fotelnál,foteloknál
illative,fotelba,fotelokba
sublative,fotelra,fotelokra
allative,fotelhoz,fotelokhoz
elative,fotelból,fotelokból
delative,fotelról,fotelokról
ablative,foteltól,foteloktól
Possessive forms of fotel,,
possessor,single possession,multiple possessions
1st person sing.,fotelom,foteljaim
2nd person sing.,fotelod,foteljaid
3rd person sing.,fotelja,foteljai
1st person plural,fotelunk,foteljaink
2nd person plural,fotelotok,foteljaitok
3rd person plural,foteljuk,foteljaik
