0,1,2
Audio,,(file)
"Inflection (stem in long/high vowel, back harmony)",,
,singular,plural
nominative,fiú,fiúk
accusative,fiút,fiúkat
dative,fiúnak,fiúknak
instrumental,fiúval,fiúkkal
causal-final,fiúért,fiúkért
translative,fiúvá,fiúkká
terminative,fiúig,fiúkig
essive-formal,fiúként,fiúkként
essive-modal,—,—
inessive,fiúban,fiúkban
superessive,fiún,fiúkon
adessive,fiúnál,fiúknál
illative,fiúba,fiúkba
sublative,fiúra,fiúkra
allative,fiúhoz,fiúkhoz
elative,fiúból,fiúkból
delative,fiúról,fiúkról
ablative,fiútól,fiúktól
Possessive forms of fiú,,
possessor,single possession,multiple possessions
1st person sing.,fiam,fiaim
2nd person sing.,fiad,fiaid
3rd person sing.,fia,fiai
1st person plural,fiunk,fiaink
2nd person plural,fiatok,fiaitok
3rd person plural,fiuk,fiaik
Possessive forms of fiú,,
possessor,single possession,multiple possessions
1st person sing.,fiúm,fiúim
2nd person sing.,fiúd,fiúid
3rd person sing.,fiúja,fiúi
1st person plural,fiúnk,fiúink
2nd person plural,fiútok,fiúitok
3rd person plural,fiújuk,fiúik
