0,1,2,3,4,5,6,7
PIE root,,,,,,,
*bʰreg-,,,,,,,
infinitive,a frânge,,,,,,
gerund,frângând,,,,,,
past participle,frânt,,,,,,
number,singular,plural,,,,,
person,1st person,2nd person,3rd person,1st person,2nd person,3rd person,
indicative,,eu,tu,el/ea,noi,voi,ei/ele
present,frâng,frângi,frânge,frângem,frângeți,frâng,
imperfect,frângeam,frângeai,frângea,frângeam,frângeați,frângeau,
simple perfect,frânsei,frânseși,frânse,frânserăm,frânserăți,frânseră,
pluperfect,frânsesem,frânseseși,frânsese,frânseserăm,frânseserăți,frânseseră,
subjunctive,,eu,tu,el/ea,noi,voi,ei/ele
present,să frâng,să frângi,să frângă,să frângem,să frângeți,să frângă,
imperative,,—,tu,—,—,voi,—
affirmative,,frânge,,,frângeți,,
negative,,nu frânge,,,nu frângeți,,
