0,1,2,3,4,5,6,7
infinitive,a domina,,,,,,
gerund,dominând,,,,,,
past participle,dominat,,,,,,
number,singular,plural,,,,,
person,1st person,2nd person,3rd person,1st person,2nd person,3rd person,
indicative,,eu,tu,el/ea,noi,voi,ei/ele
present,domin,domini,domină,dominăm,dominați,domină,
imperfect,dominam,dominai,domina,dominam,dominați,dominau,
simple perfect,dominai,dominași,domină,dominarăm,dominarăți,dominară,
pluperfect,dominasem,dominaseși,dominase,dominaserăm,dominaserăți,dominaseră,
subjunctive,,eu,tu,el/ea,noi,voi,ei/ele
present,să domin,să domini,să domine,să dominăm,să dominați,să domine,
imperative,,—,tu,—,—,voi,—
affirmative,,domină,,,dominați,,
negative,,nu domina,,,nu dominați,,
dominant  dominanță  dominare,,dominat  dominație  dominator,,,,,
