0,1,2,3,4,5,6,7,8,9
,1st sg.,2nd sg.,3rd sg.,1st pl.,2nd pl.,3rd pl.,Passive sg.,Passive pl.,
Present,Deut.,do·biur,do·bir,do·beir,do·beram,do·beirid,do·berat,do·berar,
Prot.,·tabur,·tabair,·tabair,·taibrem,,·taibret,·tabarr,·tabratar,
,,,,,,,,,
Imperfect,Deut.,,,,,,do·beirtis,do·beirthe,do·beirtis
Prot.,,,,,,,,,
,,,,,,,,,
Preterite,Deut.,do·biurt,do·birt,do·bert,,,do·bertatar,do·breth,do·bretha
Prot.,,,·tubart,,,·tubartatar,,,
,,,,,,,,,
Perfect,Deut.,,,,,,,,
Prot.,,,,,,,,,
,,,,,,,,,
Future,Deut.,do·bér,do·bérae,do·béra,,,do·bérat,do·bérthar,do·bértar
Prot.,·tibér,·tibérae,,,,,·tibérthar,,
,,,,,,,,,
Conditional,Deut.,do·bérainn,,do·bérad,do·bérmais,do·bérthae,,,
Prot.,,,·tibérad,,,·tibértais,·tibérthae,·tibértais,
,,,,,,,,,
Present subjunctive,Deut.,,do·berae,do·bera,,do·beraid,do·berat,do·berthar,do·bertar
Prot.,,·taibre,·taibrea,,·taibrid,,,,
,,,,,,,,,
Past subjunctive,Deut.,,do·bertha,do·berad,,do·berthae,,,do·bertais
Prot.,,,·taibred,,,,·tabarthae,,
,,,,,,,,,
Imperative,,tabair,taibred,taibrem,taibrid,taibred,tabartar,tabarr,
,,,,,,,,,
Verbal noun,tabairt,,,,,,,,
Past participle,tabarthae,,,,,,,,
Verbal of necessity,tabarthi,,,,,,,,
Note: only forms actually attested in Old Irish are listed here.,,,,,,,,,
,1st sg.,2nd sg.,3rd sg.,1st pl.,2nd pl.,3rd pl.,Passive sg.,Passive pl.,
Present,Deut.,,,,,,,,
Prot.,,,·tartai,,,·tartat,,,
,,,,,,,,,
Imperfect,Deut.,,,,,,,,
Prot.,,,,,,·tartatais,,,
,,,,,,,,,
Preterite,Deut.,,,,,,,,
Prot.,,,,,,,,,
,,,,,,,,,
Perfect,Deut.,do·ratus,do·ratais,do·rat,do·ratsam,do·ratsaid,do·ratsat,do·ratad,do·rata
Prot.,·tartus,·tartais,·tarat,,·tartsaid,·tartsat,·tartad,·tarta,
,,,,,,,,,
Future,Deut.,,,,,,,,
Prot.,,,,,,,,,
,,,,,,,,,
Conditional,Deut.,,,,,,,,
Prot.,,,,,,,,,
,,,,,,,,,
Present subjunctive,Deut.,,,do·rata,,do·rataid,do·ratat,do·ratar,do·rataiter
Prot.,·tart,,·tarta,·tartam,·tartaid,·tartat,·tartar,·tartaiter,
,,,,,,,,,
Past subjunctive,Deut.,,,,,,,,
Prot.,·tartainn,,·tartad,,,,·tartae,,
,,,,,,,,,
Imperative,,,,,,,,,
,,,,,,,,,
Verbal noun,,,,,,,,,
Past participle,,,,,,,,,
Verbal of necessity,,,,,,,,,
Note: only forms actually attested in Old Irish are listed here.,,,,,,,,,
,1st sg.,2nd sg.,3rd sg.,1st pl.,2nd pl.,3rd pl.,Passive sg.,Passive pl.,
Present,Deut.,,do·uccai,,,,,,
Prot.,,,,,,,·tucthar,,
,,,,,,,,,
Imperfect,Deut.,,,,,,,,
Prot.,,,,,,,,,
,,,,,,,,,
Preterite,Deut.,,,,,,,,
Prot.,,,,,,,,,
,,,,,,,,,
Perfect,Deut.,do·uccus,,do·uic,do·uicsem,,do·ucsat,,
Prot.,,·tuccais,·tuicc,·tucsam,·tucsaid,·tucsat,·tuccad,,
,,,,,,,,,
Future,Deut.,,,,,,,,
Prot.,,,,,,,,,
,,,,,,,,,
Conditional,Deut.,,,,,,,,
Prot.,,,,,,,,,
,,,,,,,,,
Present subjunctive,Deut.,,,,,,,,
Prot.,·tuc,,·tucca,·tuccam,,,·tucthar,·tuccatar,
,,,,,,,,,
Past subjunctive,Deut.,,,,,,,,
Prot.,·tuccainn,,·tuccad,,,·tuctais,·tucthae,,
,,,,,,,,,
Imperative,,tuic,,,tucaid,,,,
,,,,,,,,,
Verbal noun,,,,,,,,,
Past participle,,,,,,,,,
Verbal of necessity,,,,,,,,,
Note: only forms actually attested in Old Irish are listed here.,,,,,,,,,
Old Irish mutation,,,,,,,,,
Radical,Lenition,Nasalization,,,,,,,
do·beir,do·beirpronounced with /-v(ʲ)-/,do·mbeir,,,,,,,
Note: Some of these forms may be hypothetical. Not everypossible mutated form of every word actually occurs.,,,,,,,,,
